iteration_number time radius radius_size sum_phi r_dot velocity_top max_velocity RMS_velocity thickness_boundary porosity_center
89 1.4531e-03 1.5750e-02 64 4.0000e-01 1.0954e+01 -7.9579e-08 -1.4326e-09 -6.9633e-08 2.8713e+06 4.0000e-01
90 1.4554e-03 1.5750e-02 64 4.0000e-01 1.0954e+01 -7.9579e-08 -1.4326e-09 -6.9633e-08 2.8350e+06 4.0000e-01
91 1.4577e-03 1.5750e-02 64 4.0000e-01 1.0954e+01 -7.9579e-08 -1.4326e-09 -6.9633e-08 2.8371e+06 4.0000e-01
92 1.4600e-03 1.5750e-02 64 4.0000e-01 1.0954e+01 -7.9579e-08 -1.4326e-09 -6.9633e-08 2.8024e+06 4.0000e-01
93 1.4622e-03 1.6000e-02 65 4.0000e-01 1.0954e+01 -8.3460e-08 -1.4788e-09 -7.3029e-08 2.6970e+06 4.0000e-01
94 1.4645e-03 1.6000e-02 65 4.0000e-01 1.0954e+01 -8.3460e-08 -1.4788e-09 -7.3029e-08 2.6643e+06 4.0000e-01
95 1.4668e-03 1.6000e-02 65 4.0000e-01 1.0954e+01 -8.3460e-08 -1.4788e-09 -7.3029e-08 2.6324e+06 4.0000e-01
96 1.4691e-03 1.6000e-02 65 4.0000e-01 1.0954e+01 -8.3460e-08 -1.4788e-09 -7.3029e-08 2.6013e+06 4.0000e-01
97 1.4714e-03 1.6000e-02 65 4.0000e-01 1.0954e+01 -8.3460e-08 -1.4788e-09 -7.3029e-08 2.5709e+06 4.0000e-01
98 1.4737e-03 1.6000e-02 65 4.0000e-01 1.0954e+01 -8.3460e-08 -1.4788e-09 -7.3029e-08 2.5412e+06 4.0000e-01
99 1.4759e-03 1.6000e-02 65 4.0000e-01 1.0954e+01 -8.3460e-08 -1.4788e-09 -7.3029e-08 2.5122e+06 4.0000e-01
100 1.4782e-03 1.6000e-02 65 4.0000e-01 1.0954e+01 -8.3460e-08 -1.4788e-09 -7.3029e-08 2.4838e+06 4.0000e-01
101 1.4805e-03 1.6000e-02 65 4.0000e-01 1.0954e+01 -8.3460e-08 -1.4788e-09 -7.3029e-08 2.4561e+06 4.0000e-01
102 1.4828e-03 1.6000e-02 65 4.0000e-01 1.0954e+01 -8.3460e-08 -1.4788e-09 -7.3029e-08 2.4289e+06 4.0000e-01
103 1.4851e-03 1.6250e-02 66 4.0000e-01 1.0954e+01 -8.7466e-08 -1.5257e-09 -7.6534e-08 2.3705e+06 4.0000e-01
104 1.4873e-03 1.6250e-02 66 4.0000e-01 1.0954e+01 -8.7466e-08 -1.5257e-09 -7.6534e-08 2.3447e+06 4.0000e-01
105 1.4896e-03 1.6250e-02 66 4.0000e-01 1.0954e+01 -8.7466e-08 -1.5257e-09 -7.6534e-08 2.3195e+06 4.0000e-01
106 1.4919e-03 1.6250e-02 66 4.0000e-01 1.0954e+01 -8.7466e-08 -1.5257e-09 -7.6534e-08 2.2948e+06 4.0000e-01
107 1.4942e-03 1.6250e-02 66 4.0000e-01 1.0954e+01 -8.7466e-08 -1.5257e-09 -7.6534e-08 2.2706e+06 4.0000e-01
108 1.4965e-03 1.6250e-02 66 4.0000e-01 1.0954e+01 -8.7466e-08 -1.5257e-09 -7.6534e-08 2.2470e+06 4.0000e-01
109 1.4988e-03 1.6250e-02 66 4.0000e-01 1.0954e+01 -8.7466e-08 -1.5257e-09 -7.6534e-08 2.2238e+06 4.0000e-01
110 1.5010e-03 1.6250e-02 66 4.0000e-01 1.0954e+01 -8.7466e-08 -1.5257e-09 -7.6534e-08 2.2011e+06 4.0000e-01
111 1.5033e-03 1.6250e-02 66 4.0000e-01 1.0954e+01 -8.7466e-08 -1.5257e-09 -7.6534e-08 2.1788e+06 4.0000e-01
112 1.5056e-03 1.6250e-02 66 4.0000e-01 1.0954e+01 -8.7466e-08 -1.5257e-09 -7.6534e-08 2.1570e+06 4.0000e-01
113 1.5079e-03 1.6500e-02 67 4.0000e-01 1.0954e+01 -9.1598e-08 -1.5734e-09 -8.0150e-08 2.1073e+06 4.0000e-01
114 1.5102e-03 1.6500e-02 67 4.0000e-01 1.0954e+01 -9.1598e-08 -1.5734e-09 -8.0150e-08 2.0865e+06 4.0000e-01
115 1.5125e-03 1.6500e-02 67 4.0000e-01 1.0954e+01 -9.1598e-08 -1.5734e-09 -8.0150e-08 2.0662e+06 4.0000e-01
116 1.5147e-03 1.6500e-02 67 4.0000e-01 1.0954e+01 -9.1598e-08 -1.5734e-09 -8.0150e-08 2.0462e+06 4.0000e-01
117 1.5170e-03 1.6500e-02 67 4.0000e-01 1.0954e+01 -9.1598e-08 -1.5734e-09 -8.0150e-08 2.0266e+06 4.0000e-01
118 1.5193e-03 1.6500e-02 67 4.0000e-01 1.0954e+01 -9.1598e-08 -1.5734e-09 -8.0150e-08 2.0073e+06 4.0000e-01
119 1.5216e-03 1.6500e-02 67 4.0000e-01 1.0954e+01 -9.1598e-08 -1.5734e-09 -8.0150e-08 1.9885e+06 4.0000e-01
120 1.5239e-03 1.6500e-02 67 4.0000e-01 1.0954e+01 -9.1598e-08 -1.5734e-09 -8.0150e-08 1.9700e+06 4.0000e-01
121 1.5261e-03 1.6500e-02 67 4.0000e-01 1.0954e+01 -9.1598e-08 -1.5734e-09 -8.0150e-08 1.9518e+06 4.0000e-01
122 1.5284e-03 1.6500e-02 67 4.0000e-01 1.0954e+01 -9.1598e-08 -1.5734e-09 -8.0150e-08 1.9340e+06 4.0000e-01
123 1.5307e-03 1.6750e-02 68 4.0000e-01 1.0954e+01 -9.5857e-08 -1.6218e-09 -8.3877e-08 1.8906e+06 4.0000e-01
124 1.5330e-03 1.6750e-02 68 4.0000e-01 1.0954e+01 -9.5857e-08 -1.6218e-09 -8.3877e-08 1.8735e+06 4.0000e-01
125 1.5353e-03 1.6750e-02 68 4.0000e-01 1.0954e+01 -9.5857e-08 -1.6218e-09 -8.3877e-08 1.8568e+06 4.0000e-01
126 1.5376e-03 1.6750e-02 68 4.0000e-01 1.0954e+01 -9.5857e-08 -1.6218e-09 -8.3877e-08 1.8403e+06 4.0000e-01
127 1.5398e-03 1.6750e-02 68 4.0000e-01 1.0954e+01 -9.5857e-08 -1.6218e-09 -8.3877e-08 1.8241e+06 4.0000e-01
128 1.5421e-03 1.6750e-02 68 4.0000e-01 1.0954e+01 -9.5857e-08 -1.6218e-09 -8.3877e-08 1.8082e+06 4.0000e-01
129 1.5444e-03 1.6750e-02 68 4.0000e-01 1.0954e+01 -9.5857e-08 -1.6218e-09 -8.3877e-08 1.7926e+06 4.0000e-01
130 1.5467e-03 1.6750e-02 68 4.0000e-01 1.0954e+01 -9.5857e-08 -1.6218e-09 -8.3877e-08 1.7773e+06 4.0000e-01
131 1.5490e-03 1.6750e-02 68 4.0000e-01 1.0954e+01 -9.5857e-08 -1.6218e-09 -8.3877e-08 1.7622e+06 4.0000e-01
132 1.5512e-03 1.6750e-02 68 4.0000e-01 1.0954e+01 -9.5857e-08 -1.6218e-09 -8.3877e-08 1.7473e+06 4.0000e-01
133 1.5535e-03 1.7000e-02 69 4.0000e-01 1.0954e+01 -1.0025e-07 -1.6709e-09 -8.7718e-08 1.7093e+06 4.0000e-01
134 1.5558e-03 1.7000e-02 69 4.0000e-01 1.0954e+01 -1.0025e-07 -1.6709e-09 -8.7718e-08 1.6950e+06 4.0000e-01
135 1.5581e-03 1.7000e-02 69 4.0000e-01 1.0954e+01 -1.0025e-07 -1.6709e-09 -8.7718e-08 1.6811e+06 4.0000e-01
136 1.5604e-03 1.7000e-02 69 4.0000e-01 1.0954e+01 -1.0025e-07 -1.6709e-09 -8.7718e-08 1.6673e+06 4.0000e-01
137 1.5627e-03 1.7000e-02 69 4.0000e-01 1.0954e+01 -1.0025e-07 -1.6709e-09 -8.7718e-08 1.6538e+06 4.0000e-01
138 1.5649e-03 1.7000e-02 69 4.0000e-01 1.0954e+01 -1.0025e-07 -1.6709e-09 -8.7718e-08 1.6405e+06 4.0000e-01
139 1.5672e-03 1.7000e-02 69 4.0000e-01 1.0954e+01 -1.0025e-07 -1.6709e-09 -8.7718e-08 1.6274e+06 4.0000e-01
140 1.5695e-03 1.7000e-02 69 4.0000e-01 1.0954e+01 -1.0025e-07 -1.6709e-09 -8.7718e-08 1.6145e+06 4.0000e-01
141 1.5718e-03 1.7000e-02 69 4.0000e-01 1.0954e+01 -1.0025e-07 -1.6709e-09 -8.7718e-08 1.6018e+06 4.0000e-01
142 1.5741e-03 1.7000e-02 69 4.0000e-01 1.0954e+01 -1.0025e-07 -1.6709e-09 -8.7718e-08 1.5893e+06 4.0000e-01
143 1.5764e-03 1.7250e-02 70 4.0000e-01 1.0954e+01 -1.0477e-07 -1.7208e-09 -9.1675e-08 1.5753e+06 4.0000e-01
144 1.5786e-03 1.7250e-02 70 4.0000e-01 1.0954e+01 -1.0477e-07 -1.7208e-09 -9.1675e-08 1.5630e+06 4.0000e-01
145 1.5809e-03 1.7250e-02 70 4.0000e-01 1.0954e+01 -1.0477e-07 -1.7208e-09 -9.1675e-08 1.5509e+06 4.0000e-01
146 1.5832e-03 1.7250e-02 70 4.0000e-01 1.0954e+01 -1.0477e-07 -1.7208e-09 -9.1675e-08 1.5390e+06 4.0000e-01
147 1.5855e-03 1.7250e-02 70 4.0000e-01 1.0954e+01 -1.0477e-07 -1.7208e-09 -9.1675e-08 1.5272e+06 4.0000e-01
148 1.5878e-03 1.7250e-02 70 4.0000e-01 1.0954e+01 -1.0477e-07 -1.7208e-09 -9.1675e-08 1.5156e+06 4.0000e-01
149 1.5900e-03 1.7250e-02 70 4.0000e-01 1.0954e+01 -1.0477e-07 -1.7208e-09 -9.1675e-08 1.5042e+06 4.0000e-01
150 1.5923e-03 1.7250e-02 70 4.0000e-01 1.0954e+01 -1.0477e-07 -1.7208e-09 -9.1675e-08 1.4930e+06 4.0000e-01
151 1.5946e-03 1.7250e-02 70 4.0000e-01 1.0954e+01 -1.0477e-07 -1.7208e-09 -9.1675e-08 1.4852e+06 4.0000e-01
152 1.5969e-03 1.7250e-02 70 4.0000e-01 1.0954e+01 -1.0477e-07 -1.7208e-09 -9.1675e-08 1.4744e+06 4.0000e-01
153 1.5992e-03 1.7500e-02 71 4.0000e-01 1.0954e+01 -1.0942e-07 -1.7714e-09 -9.5749e-08 1.4603e+06 4.0000e-01
154 1.6015e-03 1.7500e-02 71 4.0000e-01 1.0954e+01 -1.0942e-07 -1.7714e-09 -9.5749e-08 1.4497e+06 4.0000e-01
155 1.6037e-03 1.7500e-02 71 4.0000e-01 1.0954e+01 -1.0942e-07 -1.7714e-09 -9.5749e-08 1.4393e+06 4.0000e-01
156 1.6060e-03 1.7500e-02 71 4.0000e-01 1.0954e+01 -1.0942e-07 -1.7714e-09 -9.5749e-08 1.4290e+06 4.0000e-01
157 1.6083e-03 1.7500e-02 71 4.0000e-01 1.0954e+01 -1.0942e-07 -1.7714e-09 -9.5749e-08 1.4189e+06 4.0000e-01
158 1.6106e-03 1.7500e-02 71 4.0000e-01 1.0954e+01 -1.0942e-07 -1.7714e-09 -9.5749e-08 1.4089e+06 4.0000e-01
159 1.6129e-03 1.7500e-02 71 4.0000e-01 1.0954e+01 -1.0942e-07 -1.7714e-09 -9.5749e-08 1.3991e+06 4.0000e-01
160 1.6151e-03 1.7500e-02 71 4.0000e-01 1.0954e+01 -1.0942e-07 -1.7714e-09 -9.5749e-08 1.3894e+06 4.0000e-01
161 1.6174e-03 1.7500e-02 71 4.0000e-01 1.0954e+01 -1.0942e-07 -1.7714e-09 -9.5749e-08 1.3798e+06 4.0000e-01
162 1.6197e-03 1.7500e-02 71 4.0000e-01 1.0954e+01 -1.0942e-07 -1.7714e-09 -9.5749e-08 1.3704e+06 4.0000e-01
163 1.6220e-03 1.7750e-02 72 4.0000e-01 1.0954e+01 -1.1422e-07 -1.8227e-09 -9.9942e-08 8.4282e+05 4.0000e-01
164 1.6243e-03 1.7750e-02 72 4.0000e-01 1.0954e+01 -1.1422e-07 -1.8227e-09 -9.9942e-08 8.3923e+05 4.0000e-01
165 1.6266e-03 1.7750e-02 72 4.0000e-01 1.0954e+01 -1.1422e-07 -1.8227e-09 -9.9942e-08 8.3566e+05 4.0000e-01
166 1.6288e-03 1.7750e-02 72 4.0000e-01 1.0954e+01 -1.1422e-07 -1.8227e-09 -9.9942e-08 8.3213e+05 4.0000e-01
167 1.6311e-03 1.7750e-02 72 4.0000e-01 1.0954e+01 -1.1422e-07 -1.8227e-09 -9.9942e-08 8.2863e+05 4.0000e-01
168 1.6334e-03 1.7750e-02 72 4.0000e-01 1.0954e+01 -1.1422e-07 -1.8227e-09 -9.9942e-08 8.2515e+05 4.0000e-01
169 1.6357e-03 1.7750e-02 72 4.0000e-01 1.0954e+01 -1.1422e-07 -1.8227e-09 -9.9942e-08 8.2170e+05 4.0000e-01
170 1.6380e-03 1.7750e-02 72 4.0000e-01 1.0954e+01 -1.1422e-07 -1.8227e-09 -9.9942e-08 8.1829e+05 4.0000e-01
171 1.6403e-03 1.7750e-02 72 4.0000e-01 1.0954e+01 -1.1422e-07 -1.8227e-09 -9.9942e-08 8.1490e+05 4.0000e-01
172 1.6425e-03 1.7750e-02 72 4.0000e-01 1.0954e+01 -1.1422e-07 -1.8227e-09 -9.9942e-08 8.1154e+05 4.0000e-01
173 1.6448e-03 1.8000e-02 73 4.0000e-01 1.0954e+01 -1.1915e-07 -1.8748e-09 -1.0425e-07 8.0820e+05 4.0000e-01
174 1.6471e-03 1.8000e-02 73 4.0000e-01 1.0954e+01 -1.1915e-07 -1.8748e-09 -1.0425e-07 8.0490e+05 4.0000e-01
