iteration_number time radius radius_size sum_phi r_dot velocity_top max_velocity RMS_velocity thickness_boundary porosity_center
17 1.2774e-01 9.2500e-01 38 4.0000e-01 1.5492e+01 -1.0460e-04 -3.1460e-06 -9.1037e-05 3.9879e+05 4.0000e-01
18 1.2790e-01 9.5000e-01 39 4.0000e-01 1.5492e+01 -1.1134e-04 -3.2552e-06 -9.6880e-05 3.8419e+05 4.0000e-01
19 1.2807e-01 9.7500e-01 40 4.0000e-01 1.5492e+01 -1.1826e-04 -3.3629e-06 -1.0286e-04 3.6820e+05 4.0000e-01
20 1.2823e-01 1.0000e+00 41 4.0000e-01 1.5492e+01 -1.2533e-04 -3.4690e-06 -1.0898e-04 3.5582e+05 4.0000e-01
21 1.2839e-01 1.0250e+00 42 4.0000e-01 1.5492e+01 -1.3255e-04 -3.5732e-06 -1.1522e-04 3.4197e+05 4.0000e-01
22 1.2855e-01 1.0500e+00 43 4.0000e-01 1.5492e+01 -1.3991e-04 -3.6757e-06 -1.2159e-04 3.3138e+05 4.0000e-01
23 1.2871e-01 1.0750e+00 44 4.0000e-01 1.5492e+01 -1.4742e-04 -3.7764e-06 -1.2807e-04 3.1930e+05 4.0000e-01
24 1.2887e-01 1.1000e+00 45 4.0000e-01 1.5492e+01 -1.5506e-04 -3.8751e-06 -1.3467e-04 3.1017e+05 4.0000e-01
25 1.2903e-01 1.1250e+00 46 4.0000e-01 1.5492e+01 -1.6283e-04 -3.9718e-06 -1.4137e-04 2.9955e+05 4.0000e-01
26 1.2920e-01 1.1500e+00 47 4.0000e-01 1.5492e+01 -1.7072e-04 -4.0665e-06 -1.4817e-04 2.8978e+05 4.0000e-01
27 1.2936e-01 1.1750e+00 48 4.0000e-01 1.5492e+01 -1.7872e-04 -4.1593e-06 -1.5506e-04 2.8224e+05 4.0000e-01
28 1.2952e-01 1.2000e+00 49 4.0000e-01 1.5492e+01 -1.8684e-04 -4.2499e-06 -1.6205e-04 2.7358e+05 4.0000e-01
29 1.2968e-01 1.2250e+00 50 4.0000e-01 1.5492e+01 -1.9505e-04 -4.3386e-06 -1.6911e-04 2.6697e+05 4.0000e-01
30 1.2984e-01 1.2500e+00 51 4.0000e-01 1.5492e+01 -2.0337e-04 -4.4251e-06 -1.7626e-04 2.5926e+05 4.0000e-01
31 1.3000e-01 1.2750e+00 52 4.0000e-01 1.5492e+01 -2.1178e-04 -4.5096e-06 -1.8349e-04 2.5343e+05 4.0000e-01
32 1.3016e-01 1.3000e+00 53 4.0000e-01 1.5492e+01 -2.2028e-04 -4.5921e-06 -1.9079e-04 2.4653e+05 4.0000e-01
33 1.3033e-01 1.3250e+00 54 4.0000e-01 1.5492e+01 -2.2887e-04 -4.6725e-06 -1.9815e-04 2.4137e+05 4.0000e-01
34 1.3049e-01 1.3500e+00 55 4.0000e-01 1.5492e+01 -2.3753e-04 -4.7509e-06 -2.0558e-04 2.3517e+05 4.0000e-01
35 1.3065e-01 1.3750e+00 56 4.0000e-01 1.5492e+01 -2.4627e-04 -4.8272e-06 -2.1306e-04 2.2940e+05 4.0000e-01
36 1.3081e-01 1.4000e+00 57 4.0000e-01 1.5492e+01 -2.5509e-04 -4.9016e-06 -2.2060e-04 2.2497e+05 4.0000e-01
37 1.3097e-01 1.4250e+00 58 4.0000e-01 1.5492e+01 -2.6397e-04 -4.9740e-06 -2.2820e-04 2.1976e+05 4.0000e-01
38 1.3113e-01 1.4500e+00 59 4.0000e-01 1.5492e+01 -2.7291e-04 -5.0444e-06 -2.3584e-04 2.1579e+05 4.0000e-01
39 1.3129e-01 1.4750e+00 60 4.0000e-01 1.5492e+01 -2.8191e-04 -5.1129e-06 -2.4352e-04 2.1106e+05 4.0000e-01
40 1.3145e-01 1.5000e+00 61 4.0000e-01 1.5492e+01 -2.9097e-04 -5.1795e-06 -2.5125e-04 2.0749e+05 4.0000e-01
41 1.3162e-01 1.5250e+00 62 4.0000e-01 1.5492e+01 -3.0009e-04 -5.2443e-06 -2.5902e-04 2.0318e+05 4.0000e-01
42 1.3178e-01 1.5500e+00 63 4.0000e-01 1.5492e+01 -3.0925e-04 -5.3072e-06 -2.6683e-04 1.9996e+05 4.0000e-01
43 1.3194e-01 1.5750e+00 64 4.0000e-01 1.5492e+01 -3.1847e-04 -5.3683e-06 -2.7467e-04 1.9603e+05 4.0000e-01
44 1.3210e-01 1.6000e+00 65 4.0000e-01 1.5492e+01 -3.2772e-04 -5.4276e-06 -2.8254e-04 1.9234e+05 4.0000e-01
45 1.3226e-01 1.6250e+00 66 4.0000e-01 1.5492e+01 -3.3702e-04 -5.4853e-06 -2.9044e-04 1.8951e+05 4.0000e-01
46 1.3242e-01 1.6500e+00 67 4.0000e-01 1.5492e+01 -3.4636e-04 -5.5412e-06 -2.9836e-04 1.8613e+05 4.0000e-01
47 1.3258e-01 1.6750e+00 68 4.0000e-01 1.5492e+01 -3.5573e-04 -5.5955e-06 -3.0631e-04 1.8355e+05 4.0000e-01
48 1.3275e-01 1.7000e+00 69 4.0000e-01 1.5492e+01 -3.6514e-04 -5.6481e-06 -3.1429e-04 1.8044e+05 4.0000e-01
49 1.3291e-01 1.7250e+00 70 4.0000e-01 1.5492e+01 -3.7458e-04 -5.6992e-06 -3.2228e-04 1.7809e+05 4.0000e-01
50 1.3307e-01 1.7500e+00 71 4.0000e-01 1.5492e+01 -3.8406e-04 -5.7488e-06 -3.3029e-04 1.7522e+05 4.0000e-01
51 1.3323e-01 1.7750e+00 72 4.0000e-01 1.5492e+01 -3.9356e-04 -5.7968e-06 -3.3832e-04 1.7307e+05 4.0000e-01
52 1.3339e-01 1.8000e+00 73 4.0000e-01 1.5492e+01 -4.0309e-04 -5.8433e-06 -3.4637e-04 1.7042e+05 4.0000e-01
53 1.3355e-01 1.8250e+00 74 4.0000e-01 1.5492e+01 -4.1264e-04 -5.8885e-06 -3.5443e-04 1.6792e+05 4.0000e-01
54 1.3371e-01 1.8500e+00 75 4.0000e-01 1.5492e+01 -4.2221e-04 -5.9322e-06 -3.6250e-04 1.6599e+05 4.0000e-01
55 1.3388e-01 1.8750e+00 76 4.0000e-01 1.5492e+01 -4.3181e-04 -5.9745e-06 -3.7058e-04 1.6368e+05 4.0000e-01
56 1.3404e-01 1.9000e+00 77 4.0000e-01 1.5492e+01 -4.4143e-04 -6.0156e-06 -3.7868e-04 1.6190e+05 4.0000e-01
57 1.3420e-01 1.9250e+00 78 4.0000e-01 1.5492e+01 -4.5107e-04 -6.0553e-06 -3.8678e-04 1.5976e+05 4.0000e-01
58 1.3436e-01 1.9500e+00 79 4.0000e-01 1.5492e+01 -4.6072e-04 -6.0938e-06 -3.9489e-04 1.5812e+05 4.0000e-01
59 1.3452e-01 1.9750e+00 80 4.0000e-01 1.5492e+01 -4.7040e-04 -6.1311e-06 -4.0301e-04 1.5612e+05 4.0000e-01
60 1.3468e-01 2.0000e+00 81 4.0000e-01 1.5492e+01 -4.8008e-04 -6.1672e-06 -4.1113e-04 1.5460e+05 4.0000e-01
61 1.3484e-01 2.0250e+00 82 4.0000e-01 1.5492e+01 -4.8979e-04 -6.2022e-06 -4.1926e-04 1.5274e+05 4.0000e-01
62 1.3501e-01 2.0500e+00 83 4.0000e-01 1.5492e+01 -4.9950e-04 -6.2360e-06 -4.2739e-04 1.5134e+05 4.0000e-01
63 1.3517e-01 2.0750e+00 84 4.0000e-01 1.5492e+01 -5.0923e-04 -6.2687e-06 -4.3553e-04 1.4960e+05 4.0000e-01
64 1.3533e-01 2.0750e+00 84 4.0000e-01 1.5492e+01 -5.0923e-04 -6.2687e-06 -4.3553e-04 1.4825e+05 4.0000e-01
65 1.3549e-01 2.0750e+00 84 4.0000e-01 1.5492e+01 -5.0923e-04 -6.2687e-06 -4.3553e-04 1.4693e+05 4.0000e-01
66 1.3565e-01 2.1000e+00 85 4.0000e-01 1.5492e+01 -5.1897e-04 -6.3004e-06 -4.4366e-04 1.4489e+05 4.0000e-01
67 1.3581e-01 2.1000e+00 85 4.0000e-01 1.5492e+01 -5.1896e-04 -6.3004e-06 -4.4366e-04 1.4358e+05 4.0000e-01
68 1.3597e-01 2.1000e+00 85 4.0000e-01 1.5492e+01 -5.1896e-04 -6.3004e-06 -4.4366e-04 1.4228e+05 4.0000e-01
69 1.3613e-01 2.1000e+00 85 4.0000e-01 1.5492e+01 -5.1896e-04 -6.3004e-06 -4.4366e-04 1.4102e+05 4.0000e-01
70 1.3630e-01 2.1000e+00 85 4.0000e-01 1.5492e+01 -5.1896e-04 -6.3004e-06 -4.4366e-04 1.3977e+05 4.0000e-01
71 1.3646e-01 2.1000e+00 85 4.0000e-01 1.5492e+01 -5.1896e-04 -6.3004e-06 -4.4366e-04 1.3854e+05 4.0000e-01
72 1.3662e-01 2.1000e+00 85 4.0000e-01 1.5492e+01 -5.1896e-04 -6.3004e-06 -4.4366e-04 1.3685e+05 4.0000e-01
73 1.3678e-01 2.1000e+00 85 4.0000e-01 1.5492e+01 -5.1896e-04 -6.3004e-06 -4.4366e-04 1.3563e+05 4.0000e-01
74 1.3694e-01 2.1000e+00 85 4.0000e-01 1.5492e+01 -5.1896e-04 -6.3004e-06 -4.4366e-04 1.3443e+05 4.0000e-01
75 1.3710e-01 2.1000e+00 85 4.0000e-01 1.5492e+01 -5.1896e-04 -6.3004e-06 -4.4366e-04 1.3325e+05 4.0000e-01
76 1.3726e-01 2.1250e+00 86 4.0000e-01 1.5492e+01 -5.2871e-04 -6.3310e-06 -4.5180e-04 1.3065e+05 4.0000e-01
77 1.3743e-01 2.1250e+00 86 4.0000e-01 1.5492e+01 -5.2871e-04 -6.3310e-06 -4.5180e-04 1.2905e+05 4.0000e-01
78 1.3759e-01 2.1250e+00 86 4.0000e-01 1.5492e+01 -5.2871e-04 -6.3310e-06 -4.5180e-04 1.2784e+05 4.0000e-01
79 1.3775e-01 2.1250e+00 86 4.0000e-01 1.5492e+01 -5.2871e-04 -6.3310e-06 -4.5180e-04 1.2665e+05 4.0000e-01
80 1.3791e-01 2.1250e+00 86 4.0000e-01 1.5492e+01 -5.2871e-04 -6.3310e-06 -4.5180e-04 1.2549e+05 4.0000e-01
81 1.3807e-01 2.1250e+00 86 4.0000e-01 1.5492e+01 -5.2871e-04 -6.3310e-06 -4.5180e-04 1.2434e+05 4.0000e-01
82 1.3823e-01 2.1250e+00 86 4.0000e-01 1.5492e+01 -5.2871e-04 -6.3310e-06 -4.5180e-04 1.2322e+05 4.0000e-01
83 1.3839e-01 2.1250e+00 86 4.0000e-01 1.5492e+01 -5.2871e-04 -6.3310e-06 -4.5180e-04 1.2212e+05 4.0000e-01
84 1.3856e-01 2.1250e+00 86 4.0000e-01 1.5492e+01 -5.2871e-04 -6.3310e-06 -4.5180e-04 1.2103e+05 4.0000e-01
85 1.3872e-01 2.1250e+00 86 4.0000e-01 1.5492e+01 -5.2871e-04 -6.3310e-06 -4.5180e-04 1.1997e+05 4.0000e-01
86 1.3888e-01 2.1500e+00 87 4.0000e-01 1.5492e+01 -5.3847e-04 -6.3607e-06 -4.5994e-04 1.1718e+05 4.0000e-01
87 1.3904e-01 2.1500e+00 87 4.0000e-01 1.5492e+01 -5.3847e-04 -6.3607e-06 -4.5994e-04 1.1611e+05 4.0000e-01
88 1.3920e-01 2.1500e+00 87 4.0000e-01 1.5492e+01 -5.3847e-04 -6.3607e-06 -4.5994e-04 1.1449e+05 4.0000e-01
89 1.3936e-01 2.1500e+00 87 4.0000e-01 1.5492e+01 -5.3847e-04 -6.3607e-06 -4.5994e-04 1.1343e+05 4.0000e-01
90 1.3952e-01 2.1500e+00 87 4.0000e-01 1.5492e+01 -5.3847e-04 -6.3607e-06 -4.5994e-04 1.1239e+05 4.0000e-01
91 1.3969e-01 2.1500e+00 87 4.0000e-01 1.5492e+01 -5.3847e-04 -6.3607e-06 -4.5994e-04 1.1136e+05 4.0000e-01
92 1.3985e-01 2.1500e+00 87 4.0000e-01 1.5492e+01 -5.3847e-04 -6.3606e-06 -4.5994e-04 1.1036e+05 4.0000e-01
93 1.4001e-01 2.1500e+00 87 4.0000e-01 1.5492e+01 -5.3847e-04 -6.3606e-06 -4.5994e-04 1.0937e+05 4.0000e-01
94 1.4017e-01 2.1500e+00 87 4.0000e-01 1.5492e+01 -5.3847e-04 -6.3606e-06 -4.5994e-04 1.0840e+05 4.0000e-01
95 1.4033e-01 2.1500e+00 87 4.0000e-01 1.5492e+01 -5.3847e-04 -6.3606e-06 -4.5994e-04 1.0745e+05 4.0000e-01
96 1.4049e-01 2.1750e+00 88 4.0000e-01 1.5492e+01 -5.4823e-04 -6.3893e-06 -4.6807e-04 1.0445e+05 4.0000e-01
97 1.4065e-01 2.1750e+00 88 4.0000e-01 1.5492e+01 -5.4823e-04 -6.3893e-06 -4.6807e-04 1.0351e+05 4.0000e-01
98 1.4081e-01 2.1750e+00 88 4.0000e-01 1.5492e+01 -5.4823e-04 -6.3893e-06 -4.6807e-04 1.0257e+05 4.0000e-01
99 1.4098e-01 2.1750e+00 88 4.0000e-01 1.5492e+01 -5.4823e-04 -6.3893e-06 -4.6807e-04 1.0166e+05 4.0000e-01
100 1.4114e-01 2.1750e+00 88 4.0000e-01 1.5492e+01 -5.4823e-04 -6.3893e-06 -4.6807e-04 1.0076e+05 4.0000e-01
101 1.4130e-01 2.1750e+00 88 4.0000e-01 1.5492e+01 -5.4823e-04 -6.3893e-06 -4.6807e-04 9.9880e+04 4.0000e-01
102 1.4146e-01 2.1750e+00 88 4.0000e-01 1.5492e+01 -5.4823e-04 -6.3893e-06 -4.6807e-04 9.9012e+04 4.0000e-01
103 1.4162e-01 2.1750e+00 88 4.0000e-01 1.5492e+01 -5.4823e-04 -6.3893e-06 -4.6807e-04 9.8160e+04 4.0000e-01
104 1.4178e-01 2.1750e+00 88 4.0000e-01 1.5492e+01 -5.4823e-04 -6.3893e-06 -4.6807e-04 9.7323e+04 4.0000e-01
105 1.4194e-01 2.1750e+00 88 4.0000e-01 1.5492e+01 -5.4823e-04 -6.3893e-06 -4.6807e-04 9.6499e+04 4.0000e-01
106 1.4211e-01 2.2000e+00 89 4.0000e-01 1.5492e+01 -5.5801e-04 -6.4171e-06 -4.7621e-04 9.3277e+04 4.0000e-01
107 1.4227e-01 2.2000e+00 89 4.0000e-01 1.5492e+01 -5.5801e-04 -6.4171e-06 -4.7621e-04 9.2466e+04 4.0000e-01
108 1.4243e-01 2.2000e+00 89 4.0000e-01 1.5492e+01 -5.5801e-04 -6.4171e-06 -4.7621e-04 9.1669e+04 4.0000e-01
109 1.4259e-01 2.2000e+00 89 4.0000e-01 1.5492e+01 -5.5801e-04 -6.4171e-06 -4.7621e-04 9.0885e+04 4.0000e-01
110 1.4275e-01 2.2000e+00 89 4.0000e-01 1.5492e+01 -5.5801e-04 -6.4171e-06 -4.7621e-04 9.0115e+04 4.0000e-01
111 1.4291e-01 2.2000e+00 89 4.0000e-01 1.5492e+01 -5.5801e-04 -6.4171e-06 -4.7621e-04 8.9358e+04 4.0000e-01
112 1.4307e-01 2.2000e+00 89 4.0000e-01 1.5492e+01 -5.5801e-04 -6.4171e-06 -4.7621e-04 8.8614e+04 4.0000e-01
113 1.4324e-01 2.2000e+00 89 4.0000e-01 1.5492e+01 -5.5801e-04 -6.4171e-06 -4.7621e-04 8.7881e+04 4.0000e-01
114 1.4340e-01 2.2000e+00 89 4.0000e-01 1.5492e+01 -5.5801e-04 -6.4171e-06 -4.7621e-04 8.7161e+04 4.0000e-01
115 1.4356e-01 2.2000e+00 89 4.0000e-01 1.5492e+01 -5.5801e-04 -6.4171e-06 -4.7621e-04 8.6453e+04 4.0000e-01
116 1.4372e-01 2.2250e+00 90 4.0000e-01 1.5492e+01 -5.6779e-04 -6.4439e-06 -4.8435e-04 8.3981e+04 4.0000e-01
117 1.4388e-01 2.2250e+00 90 4.0000e-01 1.5492e+01 -5.6779e-04 -6.4439e-06 -4.8435e-04 8.3300e+04 4.0000e-01
118 1.4404e-01 2.2250e+00 90 4.0000e-01 1.5492e+01 -5.6779e-04 -6.4439e-06 -4.8435e-04 8.2630e+04 4.0000e-01
119 1.4420e-01 2.2250e+00 90 4.0000e-01 1.5492e+01 -5.6779e-04 -6.4439e-06 -4.8435e-04 8.1971e+04 4.0000e-01
120 1.4436e-01 2.2250e+00 90 4.0000e-01 1.5492e+01 -5.6779e-04 -6.4439e-06 -4.8435e-04 8.1322e+04 4.0000e-01
121 1.4453e-01 2.2250e+00 90 4.0000e-01 1.5492e+01 -5.6779e-04 -6.4439e-06 -4.8435e-04 8.0684e+04 4.0000e-01
122 1.4469e-01 2.2250e+00 90 4.0000e-01 1.5492e+01 -5.6779e-04 -6.4439e-06 -4.8435e-04 8.0055e+04 4.0000e-01
123 1.4485e-01 2.2250e+00 90 4.0000e-01 1.5492e+01 -5.6779e-04 -6.4439e-06 -4.8435e-04 7.9436e+04 4.0000e-01
124 1.4501e-01 2.2250e+00 90 3.9999e-01 1.5492e+01 -5.6779e-04 -6.4439e-06 -4.8435e-04 7.8827e+04 3.9999e-01
125 1.4517e-01 2.2250e+00 90 3.9999e-01 1.5492e+01 -5.6779e-04 -6.4439e-06 -4.8435e-04 7.8227e+04 3.9999e-01
126 1.4533e-01 2.2500e+00 91 3.9999e-01 1.5492e+01 -5.7758e-04 -6.4698e-06 -4.9249e-04 7.5745e+04 3.9999e-01
127 1.4549e-01 2.2500e+00 91 3.9999e-01 1.5492e+01 -5.7758e-04 -6.4698e-06 -4.9248e-04 7.5171e+04 3.9999e-01
128 1.4566e-01 2.2500e+00 91 3.9999e-01 1.5492e+01 -5.7758e-04 -6.4698e-06 -4.9248e-04 7.4607e+04 3.9999e-01
129 1.4582e-01 2.2500e+00 91 3.9999e-01 1.5492e+01 -5.7758e-04 -6.4698e-06 -4.9248e-04 7.4050e+04 3.9999e-01
130 1.4598e-01 2.2500e+00 91 3.9999e-01 1.5492e+01 -5.7758e-04 -6.4698e-06 -4.9248e-04 7.3502e+04 3.9999e-01
131 1.4614e-01 2.2500e+00 91 3.9999e-01 1.5492e+01 -5.7758e-04 -6.4698e-06 -4.9248e-04 7.2962e+04 3.9999e-01
132 1.4630e-01 2.2500e+00 91 3.9999e-01 1.5492e+01 -5.7758e-04 -6.4698e-06 -4.9248e-04 7.2430e+04 3.9999e-01
133 1.4646e-01 2.2500e+00 91 3.9999e-01 1.5492e+01 -5.7758e-04 -6.4698e-06 -4.9248e-04 7.1905e+04 3.9999e-01
134 1.4662e-01 2.2500e+00 91 3.9999e-01 1.5492e+01 -5.7758e-04 -6.4698e-06 -4.9248e-04 7.1388e+04 3.9999e-01
135 1.4679e-01 2.2500e+00 91 3.9999e-01 1.5492e+01 -5.7758e-04 -6.4698e-06 -4.9248e-04 7.0879e+04 3.9999e-01
136 1.4695e-01 2.2750e+00 92 3.9999e-01 1.5492e+01 -5.8737e-04 -6.4949e-06 -5.0062e-04 6.8426e+04 3.9999e-01
137 1.4711e-01 2.2750e+00 92 3.9999e-01 1.5492e+01 -5.8737e-04 -6.4949e-06 -5.0062e-04 6.7942e+04 3.9999e-01
138 1.4727e-01 2.2750e+00 92 3.9999e-01 1.5492e+01 -5.8737e-04 -6.4949e-06 -5.0062e-04 6.7464e+04 3.9999e-01
139 1.4743e-01 2.2750e+00 92 3.9999e-01 1.5492e+01 -5.8737e-04 -6.4949e-06 -5.0062e-04 6.6994e+04 3.9999e-01
140 1.4759e-01 2.2750e+00 92 3.9999e-01 1.5492e+01 -5.8737e-04 -6.4949e-06 -5.0062e-04 6.6529e+04 3.9999e-01
141 1.4775e-01 2.2750e+00 92 3.9999e-01 1.5492e+01 -5.8737e-04 -6.4949e-06 -5.0062e-04 6.6071e+04 3.9999e-01
142 1.4792e-01 2.2750e+00 92 3.9999e-01 1.5492e+01 -5.8737e-04 -6.4949e-06 -5.0062e-04 6.5619e+04 3.9999e-01
143 1.4808e-01 2.2750e+00 92 3.9999e-01 1.5492e+01 -5.8737e-04 -6.4949e-06 -5.0062e-04 6.5174e+04 3.9999e-01
144 1.4824e-01 2.2750e+00 92 3.9999e-01 1.5492e+01 -5.8737e-04 -6.4949e-06 -5.0062e-04 6.4734e+04 3.9999e-01
145 1.4840e-01 2.2750e+00 92 3.9999e-01 1.5492e+01 -5.8737e-04 -6.4949e-06 -5.0062e-04 6.4301e+04 3.9999e-01
146 1.4856e-01 2.3000e+00 93 3.9999e-01 1.5492e+01 -5.9718e-04 -6.5192e-06 -5.0875e-04 6.2893e+04 3.9999e-01
147 1.4872e-01 2.3000e+00 93 3.9999e-01 1.5492e+01 -5.9718e-04 -6.5192e-06 -5.0875e-04 6.2484e+04 3.9999e-01
148 1.4888e-01 2.3000e+00 93 3.9999e-01 1.5492e+01 -5.9717e-04 -6.5192e-06 -5.0875e-04 6.2080e+04 3.9999e-01
149 1.4904e-01 2.3000e+00 93 3.9999e-01 1.5492e+01 -5.9717e-04 -6.5192e-06 -5.0875e-04 6.1681e+04 3.9999e-01
150 1.4921e-01 2.3000e+00 93 3.9999e-01 1.5492e+01 -5.9717e-04 -6.5192e-06 -5.0875e-04 6.1288e+04 3.9999e-01
151 1.4937e-01 2.3000e+00 93 3.9999e-01 1.5492e+01 -5.9717e-04 -6.5192e-06 -5.0875e-04 6.0899e+04 3.9999e-01
152 1.4953e-01 2.3000e+00 93 3.9999e-01 1.5492e+01 -5.9717e-04 -6.5192e-06 -5.0875e-04 6.0515e+04 3.9999e-01
153 1.4969e-01 2.3000e+00 93 3.9999e-01 1.5492e+01 -5.9717e-04 -6.5192e-06 -5.0875e-04 6.0137e+04 3.9999e-01
154 1.4985e-01 2.3000e+00 93 3.9999e-01 1.5492e+01 -5.9717e-04 -6.5192e-06 -5.0875e-04 5.9762e+04 3.9999e-01
155 1.5001e-01 2.3000e+00 93 3.9999e-01 1.5492e+01 -5.9717e-04 -6.5192e-06 -5.0875e-04 5.9393e+04 3.9999e-01
156 1.5017e-01 2.3250e+00 94 3.9999e-01 1.5492e+01 -6.0698e-04 -6.5427e-06 -5.1688e-04 5.7061e+04 3.9999e-01
157 1.5034e-01 2.3250e+00 94 3.9999e-01 1.5492e+01 -6.0698e-04 -6.5427e-06 -5.1688e-04 5.6713e+04 3.9999e-01
158 1.5050e-01 2.3250e+00 94 3.9999e-01 1.5492e+01 -6.0698e-04 -6.5427e-06 -5.1688e-04 5.6368e+04 3.9999e-01
159 1.5066e-01 2.3250e+00 94 3.9999e-01 1.5492e+01 -6.0698e-04 -6.5427e-06 -5.1688e-04 5.6028e+04 3.9999e-01
160 1.5082e-01 2.3250e+00 94 3.9999e-01 1.5492e+01 -6.0698e-04 -6.5427e-06 -5.1688e-04 5.5692e+04 3.9999e-01
161 1.5098e-01 2.3250e+00 94 3.9999e-01 1.5492e+01 -6.0698e-04 -6.5427e-06 -5.1688e-04 5.5360e+04 3.9999e-01
162 1.5114e-01 2.3250e+00 94 3.9999e-01 1.5492e+01 -6.0698e-04 -6.5427e-06 -5.1688e-04 5.5032e+04 3.9999e-01
163 1.5130e-01 2.3250e+00 94 3.9999e-01 1.5492e+01 -6.0698e-04 -6.5427e-06 -5.1688e-04 5.4708e+04 3.9999e-01
164 1.5147e-01 2.3250e+00 94 3.9999e-01 1.5492e+01 -6.0698e-04 -6.5426e-06 -5.1688e-04 5.4387e+04 3.9999e-01
165 1.5163e-01 2.3250e+00 94 3.9999e-01 1.5492e+01 -6.0698e-04 -6.5426e-06 -5.1688e-04 5.4070e+04 3.9999e-01
166 1.5179e-01 2.3500e+00 95 3.9999e-01 1.5492e+01 -6.1679e-04 -6.5654e-06 -5.2500e-04 5.2794e+04 3.9999e-01
167 1.5195e-01 2.3500e+00 95 3.9999e-01 1.5492e+01 -6.1679e-04 -6.5653e-06 -5.2500e-04 5.2496e+04 3.9999e-01
168 1.5211e-01 2.3500e+00 95 3.9999e-01 1.5492e+01 -6.1679e-04 -6.5653e-06 -5.2500e-04 5.2201e+04 3.9999e-01
169 1.5227e-01 2.3500e+00 95 3.9999e-01 1.5492e+01 -6.1679e-04 -6.5653e-06 -5.2500e-04 5.1909e+04 3.9999e-01
170 1.5243e-01 2.3500e+00 95 3.9999e-01 1.5492e+01 -6.1679e-04 -6.5653e-06 -5.2500e-04 5.1621e+04 3.9999e-01
171 1.5260e-01 2.3500e+00 95 3.9999e-01 1.5492e+01 -6.1679e-04 -6.5653e-06 -5.2500e-04 5.1336e+04 3.9999e-01
172 1.5276e-01 2.3500e+00 95 3.9999e-01 1.5492e+01 -6.1679e-04 -6.5653e-06 -5.2500e-04 5.1054e+04 3.9999e-01
173 1.5292e-01 2.3500e+00 95 3.9999e-01 1.5492e+01 -6.1679e-04 -6.5653e-06 -5.2500e-04 5.0775e+04 3.9999e-01
174 1.5308e-01 2.3500e+00 95 3.9999e-01 1.5492e+01 -6.1679e-04 -6.5653e-06 -5.2500e-04 5.0499e+04 3.9999e-01
