iteration_number time radius radius_size sum_phi r_dot velocity_top max_velocity RMS_velocity thickness_boundary porosity_center
39 5.7800e+00 5.6000e-01 29 3.9995e-01 1.0000e-01 -2.9189e-05 -1.1838e-06 -2.5492e-05 2.2786e+03 3.9995e-01
40 5.8000e+00 5.6000e-01 29 3.9994e-01 1.0000e-01 -2.9188e-05 -1.1838e-06 -2.5491e-05 2.2168e+03 3.9994e-01
41 5.8200e+00 5.8000e-01 30 3.9995e-01 1.0000e-01 -3.2117e-05 -1.2560e-06 -2.8045e-05 2.1593e+03 3.9995e-01
42 5.8400e+00 5.8000e-01 30 3.9995e-01 1.0000e-01 -3.2117e-05 -1.2560e-06 -2.8044e-05 2.1047e+03 3.9995e-01
43 5.8600e+00 5.8000e-01 30 3.9994e-01 1.0000e-01 -3.2116e-05 -1.2560e-06 -2.8044e-05 2.0528e+03 3.9994e-01
44 5.8800e+00 5.8000e-01 30 3.9994e-01 1.0000e-01 -3.2116e-05 -1.2560e-06 -2.8044e-05 2.0034e+03 3.9994e-01
45 5.9000e+00 5.8000e-01 30 3.9994e-01 1.0000e-01 -3.2115e-05 -1.2559e-06 -2.8043e-05 1.9563e+03 3.9994e-01
46 5.9200e+00 5.8000e-01 30 3.9994e-01 1.0000e-01 -3.2115e-05 -1.2559e-06 -2.8043e-05 1.9114e+03 3.9994e-01
47 5.9400e+00 5.8000e-01 30 3.9994e-01 1.0000e-01 -3.2115e-05 -1.2559e-06 -2.8043e-05 1.8685e+03 3.9994e-01
48 5.9600e+00 5.8000e-01 30 3.9993e-01 1.0000e-01 -3.2114e-05 -1.2559e-06 -2.8042e-05 1.8275e+03 3.9993e-01
49 5.9800e+00 5.8000e-01 30 3.9993e-01 1.0000e-01 -3.2114e-05 -1.2559e-06 -2.8042e-05 1.7882e+03 3.9993e-01
50 6.0000e+00 5.8000e-01 30 3.9993e-01 1.0000e-01 -3.2114e-05 -1.2559e-06 -2.8042e-05 1.7506e+03 3.9993e-01
51 6.0200e+00 6.0000e-01 31 3.9993e-01 1.0000e-01 -3.5196e-05 -1.3288e-06 -3.0728e-05 5.6039e+02 3.9993e-01
52 6.0400e+00 6.0000e-01 31 3.9993e-01 1.0000e-01 -3.5195e-05 -1.3288e-06 -3.0728e-05 5.5652e+02 3.9993e-01
53 6.0600e+00 6.0000e-01 31 3.9993e-01 1.0000e-01 -3.5195e-05 -1.3287e-06 -3.0727e-05 5.5271e+02 3.9993e-01
54 6.0800e+00 6.0000e-01 31 3.9993e-01 1.0000e-01 -3.5195e-05 -1.3287e-06 -3.0727e-05 5.4894e+02 3.9993e-01
55 6.1000e+00 6.0000e-01 31 3.9993e-01 1.0000e-01 -3.5194e-05 -1.3287e-06 -3.0727e-05 5.4523e+02 3.9993e-01
56 6.1200e+00 6.0000e-01 31 3.9992e-01 1.0000e-01 -3.5194e-05 -1.3287e-06 -3.0726e-05 5.4157e+02 3.9992e-01
57 6.1400e+00 6.0000e-01 31 3.9992e-01 1.0000e-01 -3.5193e-05 -1.3287e-06 -3.0726e-05 5.3795e+02 3.9992e-01
58 6.1600e+00 6.0000e-01 31 3.9992e-01 1.0000e-01 -3.5193e-05 -1.3287e-06 -3.0725e-05 5.3439e+02 3.9992e-01
59 6.1800e+00 6.0000e-01 31 3.9992e-01 1.0000e-01 -3.5193e-05 -1.3287e-06 -3.0725e-05 5.3087e+02 3.9992e-01
60 6.2000e+00 6.0000e-01 31 3.9992e-01 1.0000e-01 -3.5192e-05 -1.3287e-06 -3.0725e-05 5.2739e+02 3.9992e-01
61 6.2200e+00 6.2000e-01 32 3.9992e-01 1.0000e-01 -3.8427e-05 -1.4021e-06 -3.3543e-05 5.2404e+02 3.9992e-01
62 6.2400e+00 6.2000e-01 32 3.9992e-01 1.0000e-01 -3.8426e-05 -1.4021e-06 -3.3543e-05 5.2072e+02 3.9992e-01
63 6.2600e+00 6.2000e-01 32 3.9992e-01 1.0000e-01 -3.8426e-05 -1.4021e-06 -3.3542e-05 5.1744e+02 3.9992e-01
64 6.2800e+00 6.2000e-01 32 3.9992e-01 1.0000e-01 -3.8425e-05 -1.4021e-06 -3.3542e-05 5.1420e+02 3.9992e-01
65 6.3000e+00 6.2000e-01 32 3.9991e-01 1.0000e-01 -3.8425e-05 -1.4021e-06 -3.3541e-05 5.1100e+02 3.9991e-01
66 6.3200e+00 6.2000e-01 32 3.9991e-01 1.0000e-01 -3.8425e-05 -1.4021e-06 -3.3541e-05 5.0784e+02 3.9991e-01
67 6.3400e+00 6.2000e-01 32 3.9991e-01 1.0000e-01 -3.8424e-05 -1.4021e-06 -3.3541e-05 5.0472e+02 3.9991e-01
68 6.3600e+00 6.2000e-01 32 3.9991e-01 1.0000e-01 -3.8424e-05 -1.4020e-06 -3.3540e-05 5.0164e+02 3.9991e-01
69 6.3800e+00 6.2000e-01 32 3.9990e-01 1.0000e-01 -3.8423e-05 -1.4020e-06 -3.3540e-05 4.9859e+02 3.9990e-01
70 6.4000e+00 6.2000e-01 32 3.9990e-01 1.0000e-01 -3.8423e-05 -1.4020e-06 -3.3539e-05 4.9558e+02 3.9990e-01
71 6.4200e+00 6.4000e-01 33 3.9991e-01 1.0000e-01 -4.1809e-05 -1.4760e-06 -3.6489e-05 4.9268e+02 3.9991e-01
72 6.4400e+00 6.4000e-01 33 3.9991e-01 1.0000e-01 -4.1808e-05 -1.4760e-06 -3.6488e-05 4.8979e+02 3.9991e-01
73 6.4600e+00 6.4000e-01 33 3.9990e-01 1.0000e-01 -4.1808e-05 -1.4759e-06 -3.6488e-05 4.8695e+02 3.9990e-01
74 6.4800e+00 6.4000e-01 33 3.9990e-01 1.0000e-01 -4.1807e-05 -1.4759e-06 -3.6487e-05 4.8413e+02 3.9990e-01
75 6.5000e+00 6.4000e-01 33 3.9990e-01 1.0000e-01 -4.1807e-05 -1.4759e-06 -3.6487e-05 4.8135e+02 3.9990e-01
76 6.5200e+00 6.4000e-01 33 3.9990e-01 1.0000e-01 -4.1806e-05 -1.4759e-06 -3.6486e-05 4.7860e+02 3.9990e-01
77 6.5400e+00 6.4000e-01 33 3.9989e-01 1.0000e-01 -4.1805e-05 -1.4759e-06 -3.6486e-05 4.7588e+02 3.9989e-01
78 6.5600e+00 6.4000e-01 33 3.9989e-01 1.0000e-01 -4.1805e-05 -1.4759e-06 -3.6485e-05 4.7319e+02 3.9989e-01
79 6.5800e+00 6.4000e-01 33 3.9989e-01 1.0000e-01 -4.1804e-05 -1.4758e-06 -3.6485e-05 4.7053e+02 3.9989e-01
80 6.6000e+00 6.4000e-01 33 3.9989e-01 1.0000e-01 -4.1804e-05 -1.4758e-06 -3.6484e-05 4.6790e+02 3.9989e-01
81 6.6200e+00 6.6000e-01 34 3.9990e-01 1.0000e-01 -4.5340e-05 -1.5501e-06 -3.9563e-05 4.6628e+02 3.9990e-01
82 6.6400e+00 6.6000e-01 34 3.9989e-01 1.0000e-01 -4.5339e-05 -1.5501e-06 -3.9562e-05 4.6363e+02 3.9989e-01
83 6.6600e+00 6.6000e-01 34 3.9989e-01 1.0000e-01 -4.5339e-05 -1.5501e-06 -3.9562e-05 4.6100e+02 3.9989e-01
84 6.6800e+00 6.6000e-01 34 3.9989e-01 1.0000e-01 -4.5338e-05 -1.5501e-06 -3.9561e-05 4.5841e+02 3.9989e-01
85 6.7000e+00 6.6000e-01 34 3.9989e-01 1.0000e-01 -4.5337e-05 -1.5501e-06 -3.9561e-05 4.5585e+02 3.9989e-01
86 6.7200e+00 6.6000e-01 34 3.9988e-01 1.0000e-01 -4.5337e-05 -1.5501e-06 -3.9560e-05 4.5331e+02 3.9988e-01
