iteration_number time radius radius_size sum_phi r_dot velocity_top max_velocity RMS_velocity thickness_boundary porosity_center
85 6.7000e-01 6.6000e-03 34 4.0000e-01 1.0000e-02 -5.7257e-09 -1.9828e-10 -5.0105e-09 3.8483e+03 4.0000e-01
86 6.7200e-01 6.6000e-03 34 4.0000e-01 1.0000e-02 -5.7257e-09 -1.9828e-10 -5.0105e-09 3.8254e+03 4.0000e-01
87 6.7400e-01 6.6000e-03 34 4.0000e-01 1.0000e-02 -5.7257e-09 -1.9828e-10 -5.0105e-09 3.8027e+03 4.0000e-01
88 6.7600e-01 6.6000e-03 34 4.0000e-01 1.0000e-02 -5.7257e-09 -1.9828e-10 -5.0105e-09 3.7802e+03 4.0000e-01
89 6.7800e-01 6.6000e-03 34 4.0000e-01 1.0000e-02 -5.7257e-09 -1.9828e-10 -5.0105e-09 3.7581e+03 4.0000e-01
90 6.8000e-01 6.8000e-03 35 4.0000e-01 1.0000e-02 -6.2710e-09 -2.1067e-10 -5.4877e-09 3.7362e+03 4.0000e-01
91 6.8200e-01 6.8000e-03 35 4.0000e-01 1.0000e-02 -6.2710e-09 -2.1067e-10 -5.4877e-09 3.7146e+03 4.0000e-01
92 6.8400e-01 6.8000e-03 35 4.0000e-01 1.0000e-02 -6.2710e-09 -2.1067e-10 -5.4877e-09 3.6932e+03 4.0000e-01
93 6.8600e-01 6.8000e-03 35 4.0000e-01 1.0000e-02 -6.2710e-09 -2.1067e-10 -5.4877e-09 3.6721e+03 4.0000e-01
94 6.8800e-01 6.8000e-03 35 4.0000e-01 1.0000e-02 -6.2710e-09 -2.1067e-10 -5.4877e-09 3.6513e+03 4.0000e-01
95 6.9000e-01 6.8000e-03 35 4.0000e-01 1.0000e-02 -6.2710e-09 -2.1067e-10 -5.4877e-09 3.6306e+03 4.0000e-01
96 6.9200e-01 6.8000e-03 35 4.0000e-01 1.0000e-02 -6.2710e-09 -2.1067e-10 -5.4877e-09 3.6102e+03 4.0000e-01
97 6.9400e-01 6.8000e-03 35 4.0000e-01 1.0000e-02 -6.2710e-09 -2.1067e-10 -5.4877e-09 3.5900e+03 4.0000e-01
98 6.9600e-01 6.8000e-03 35 4.0000e-01 1.0000e-02 -6.2710e-09 -2.1067e-10 -5.4877e-09 3.5701e+03 4.0000e-01
99 6.9800e-01 6.8000e-03 35 4.0000e-01 1.0000e-02 -6.2710e-09 -2.1067e-10 -5.4877e-09 3.5503e+03 4.0000e-01
100 7.0000e-01 7.0000e-03 36 4.0000e-01 1.0000e-02 -6.8499e-09 -2.2344e-10 -5.9942e-09 3.5101e+03 4.0000e-01
101 7.0200e-01 7.0000e-03 36 4.0000e-01 1.0000e-02 -6.8499e-09 -2.2344e-10 -5.9942e-09 3.4903e+03 4.0000e-01
102 7.0400e-01 7.0000e-03 36 4.0000e-01 1.0000e-02 -6.8499e-09 -2.2344e-10 -5.9942e-09 3.4707e+03 4.0000e-01
103 7.0600e-01 7.0000e-03 36 4.0000e-01 1.0000e-02 -6.8499e-09 -2.2344e-10 -5.9942e-09 3.4512e+03 4.0000e-01
104 7.0800e-01 7.0000e-03 36 4.0000e-01 1.0000e-02 -6.8499e-09 -2.2344e-10 -5.9942e-09 3.4551e+03 4.0000e-01
105 7.1000e-01 7.0000e-03 36 4.0000e-01 1.0000e-02 -6.8499e-09 -2.2344e-10 -5.9942e-09 3.4366e+03 4.0000e-01
106 7.1200e-01 7.0000e-03 36 4.0000e-01 1.0000e-02 -6.8499e-09 -2.2344e-10 -5.9942e-09 3.4184e+03 4.0000e-01
107 7.1400e-01 7.0000e-03 36 4.0000e-01 1.0000e-02 -6.8499e-09 -2.2344e-10 -5.9942e-09 3.4003e+03 4.0000e-01
108 7.1600e-01 7.0000e-03 36 4.0000e-01 1.0000e-02 -6.8499e-09 -2.2344e-10 -5.9942e-09 3.3824e+03 4.0000e-01
109 7.1800e-01 7.0000e-03 36 4.0000e-01 1.0000e-02 -6.8499e-09 -2.2344e-10 -5.9942e-09 3.3648e+03 4.0000e-01
110 7.2000e-01 7.2000e-03 37 4.0000e-01 1.0000e-02 -7.4633e-09 -2.3659e-10 -6.5309e-09 3.3213e+03 4.0000e-01
111 7.2200e-01 7.2000e-03 37 4.0000e-01 1.0000e-02 -7.4633e-09 -2.3659e-10 -6.5309e-09 3.3035e+03 4.0000e-01
112 7.2400e-01 7.2000e-03 37 4.0000e-01 1.0000e-02 -7.4633e-09 -2.3659e-10 -6.5309e-09 3.2860e+03 4.0000e-01
113 7.2600e-01 7.2000e-03 37 4.0000e-01 1.0000e-02 -7.4633e-09 -2.3659e-10 -6.5309e-09 3.2686e+03 4.0000e-01
114 7.2800e-01 7.2000e-03 37 4.0000e-01 1.0000e-02 -7.4633e-09 -2.3659e-10 -6.5309e-09 3.2514e+03 4.0000e-01
115 7.3000e-01 7.2000e-03 37 4.0000e-01 1.0000e-02 -7.4633e-09 -2.3659e-10 -6.5309e-09 3.2344e+03 4.0000e-01
116 7.3200e-01 7.2000e-03 37 4.0000e-01 1.0000e-02 -7.4633e-09 -2.3659e-10 -6.5309e-09 3.2176e+03 4.0000e-01
117 7.3400e-01 7.2000e-03 37 4.0000e-01 1.0000e-02 -7.4633e-09 -2.3659e-10 -6.5309e-09 3.2009e+03 4.0000e-01
118 7.3600e-01 7.2000e-03 37 4.0000e-01 1.0000e-02 -7.4633e-09 -2.3659e-10 -6.5309e-09 3.1845e+03 4.0000e-01
119 7.3800e-01 7.2000e-03 37 4.0000e-01 1.0000e-02 -7.4633e-09 -2.3659e-10 -6.5309e-09 3.1681e+03 4.0000e-01
120 7.4000e-01 7.4000e-03 38 4.0000e-01 1.0000e-02 -8.1122e-09 -2.5011e-10 -7.0988e-09 3.1520e+03 4.0000e-01
121 7.4200e-01 7.4000e-03 38 4.0000e-01 1.0000e-02 -8.1122e-09 -2.5011e-10 -7.0988e-09 3.1361e+03 4.0000e-01
122 7.4400e-01 7.4000e-03 38 4.0000e-01 1.0000e-02 -8.1122e-09 -2.5011e-10 -7.0988e-09 3.1203e+03 4.0000e-01
123 7.4600e-01 7.4000e-03 38 4.0000e-01 1.0000e-02 -8.1122e-09 -2.5011e-10 -7.0988e-09 3.1047e+03 4.0000e-01
124 7.4800e-01 7.4000e-03 38 4.0000e-01 1.0000e-02 -8.1122e-09 -2.5011e-10 -7.0988e-09 3.0892e+03 4.0000e-01
125 7.5000e-01 7.4000e-03 38 4.0000e-01 1.0000e-02 -8.1122e-09 -2.5011e-10 -7.0988e-09 3.0739e+03 4.0000e-01
126 7.5200e-01 7.4000e-03 38 4.0000e-01 1.0000e-02 -8.1122e-09 -2.5011e-10 -7.0988e-09 3.0587e+03 4.0000e-01
127 7.5400e-01 7.4000e-03 38 4.0000e-01 1.0000e-02 -8.1122e-09 -2.5011e-10 -7.0988e-09 3.0437e+03 4.0000e-01
128 7.5600e-01 7.4000e-03 38 4.0000e-01 1.0000e-02 -8.1122e-09 -2.5011e-10 -7.0988e-09 3.0288e+03 4.0000e-01
129 7.5800e-01 7.4000e-03 38 4.0000e-01 1.0000e-02 -8.1122e-09 -2.5011e-10 -7.0988e-09 3.0141e+03 4.0000e-01
130 7.6000e-01 7.6000e-03 39 4.0000e-01 1.0000e-02 -8.7978e-09 -2.6401e-10 -7.6986e-09 2.9739e+03 4.0000e-01
131 7.6200e-01 7.6000e-03 39 4.0000e-01 1.0000e-02 -8.7978e-09 -2.6401e-10 -7.6986e-09 2.9591e+03 4.0000e-01
132 7.6400e-01 7.6000e-03 39 4.0000e-01 1.0000e-02 -8.7978e-09 -2.6401e-10 -7.6986e-09 2.9445e+03 4.0000e-01
133 7.6600e-01 7.6000e-03 39 4.0000e-01 1.0000e-02 -8.7978e-09 -2.6401e-10 -7.6986e-09 2.9300e+03 4.0000e-01
134 7.6800e-01 7.6000e-03 39 4.0000e-01 1.0000e-02 -8.7978e-09 -2.6401e-10 -7.6986e-09 2.9157e+03 4.0000e-01
135 7.7000e-01 7.6000e-03 39 4.0000e-01 1.0000e-02 -8.7978e-09 -2.6401e-10 -7.6986e-09 2.9015e+03 4.0000e-01
136 7.7200e-01 7.6000e-03 39 4.0000e-01 1.0000e-02 -8.7978e-09 -2.6401e-10 -7.6986e-09 2.8875e+03 4.0000e-01
137 7.7400e-01 7.6000e-03 39 4.0000e-01 1.0000e-02 -8.7978e-09 -2.6401e-10 -7.6986e-09 2.8735e+03 4.0000e-01
138 7.7600e-01 7.6000e-03 39 4.0000e-01 1.0000e-02 -8.7978e-09 -2.6401e-10 -7.6986e-09 2.8598e+03 4.0000e-01
139 7.7800e-01 7.6000e-03 39 4.0000e-01 1.0000e-02 -8.7978e-09 -2.6401e-10 -7.6986e-09 2.8461e+03 4.0000e-01
140 7.8000e-01 7.8000e-03 40 4.0000e-01 1.0000e-02 -9.5208e-09 -2.7828e-10 -8.3313e-09 2.8326e+03 4.0000e-01
141 7.8200e-01 7.8000e-03 40 4.0000e-01 1.0000e-02 -9.5208e-09 -2.7828e-10 -8.3313e-09 2.8193e+03 4.0000e-01
142 7.8400e-01 7.8000e-03 40 4.0000e-01 1.0000e-02 -9.5208e-09 -2.7828e-10 -8.3313e-09 2.8060e+03 4.0000e-01
143 7.8600e-01 7.8000e-03 40 4.0000e-01 1.0000e-02 -9.5208e-09 -2.7828e-10 -8.3313e-09 2.7929e+03 4.0000e-01
144 7.8800e-01 7.8000e-03 40 4.0000e-01 1.0000e-02 -9.5208e-09 -2.7828e-10 -8.3313e-09 2.7799e+03 4.0000e-01
145 7.9000e-01 7.8000e-03 40 4.0000e-01 1.0000e-02 -9.5208e-09 -2.7828e-10 -8.3313e-09 2.7670e+03 4.0000e-01
146 7.9200e-01 7.8000e-03 40 4.0000e-01 1.0000e-02 -9.5208e-09 -2.7828e-10 -8.3313e-09 2.7543e+03 4.0000e-01
147 7.9400e-01 7.8000e-03 40 4.0000e-01 1.0000e-02 -9.5208e-09 -2.7828e-10 -8.3313e-09 2.7416e+03 4.0000e-01
148 7.9600e-01 7.8000e-03 40 4.0000e-01 1.0000e-02 -9.5208e-09 -2.7828e-10 -8.3313e-09 2.7291e+03 4.0000e-01
149 7.9800e-01 7.8000e-03 40 4.0000e-01 1.0000e-02 -9.5208e-09 -2.7828e-10 -8.3313e-09 2.7167e+03 4.0000e-01
150 8.0000e-01 8.0000e-03 41 4.0000e-01 1.0000e-02 -1.0282e-08 -2.9293e-10 -8.9978e-09 2.6797e+03 4.0000e-01
151 8.0200e-01 8.0000e-03 41 4.0000e-01 1.0000e-02 -1.0282e-08 -2.9293e-10 -8.9978e-09 2.6673e+03 4.0000e-01
152 8.0400e-01 8.0000e-03 41 4.0000e-01 1.0000e-02 -1.0282e-08 -2.9293e-10 -8.9978e-09 2.6550e+03 4.0000e-01
153 8.0600e-01 8.0000e-03 41 4.0000e-01 1.0000e-02 -1.0282e-08 -2.9293e-10 -8.9978e-09 2.6428e+03 4.0000e-01
154 8.0800e-01 8.0000e-03 41 4.0000e-01 1.0000e-02 -1.0282e-08 -2.9293e-10 -8.9978e-09 2.6307e+03 4.0000e-01
155 8.1000e-01 8.0000e-03 41 4.0000e-01 1.0000e-02 -1.0282e-08 -2.9293e-10 -8.9978e-09 2.6188e+03 4.0000e-01
156 8.1200e-01 8.0000e-03 41 4.0000e-01 1.0000e-02 -1.0282e-08 -2.9293e-10 -8.9978e-09 2.6069e+03 4.0000e-01
157 8.1400e-01 8.0000e-03 41 4.0000e-01 1.0000e-02 -1.0282e-08 -2.9293e-10 -8.9978e-09 2.5952e+03 4.0000e-01
158 8.1600e-01 8.0000e-03 41 4.0000e-01 1.0000e-02 -1.0282e-08 -2.9293e-10 -8.9978e-09 2.5835e+03 4.0000e-01
159 8.1800e-01 8.0000e-03 41 4.0000e-01 1.0000e-02 -1.0282e-08 -2.9293e-10 -8.9978e-09 2.5720e+03 4.0000e-01
160 8.2000e-01 8.2000e-03 42 4.0000e-01 1.0000e-02 -1.1084e-08 -3.0796e-10 -9.6989e-09 2.5605e+03 4.0000e-01
161 8.2200e-01 8.2000e-03 42 4.0000e-01 1.0000e-02 -1.1084e-08 -3.0796e-10 -9.6989e-09 2.5492e+03 4.0000e-01
162 8.2400e-01 8.2000e-03 42 4.0000e-01 1.0000e-02 -1.1084e-08 -3.0796e-10 -9.6989e-09 2.5380e+03 4.0000e-01
163 8.2600e-01 8.2000e-03 42 4.0000e-01 1.0000e-02 -1.1084e-08 -3.0796e-10 -9.6989e-09 2.5269e+03 4.0000e-01
164 8.2800e-01 8.2000e-03 42 4.0000e-01 1.0000e-02 -1.1084e-08 -3.0796e-10 -9.6989e-09 2.5159e+03 4.0000e-01
165 8.3000e-01 8.2000e-03 42 4.0000e-01 1.0000e-02 -1.1084e-08 -3.0796e-10 -9.6989e-09 2.5049e+03 4.0000e-01
166 8.3200e-01 8.2000e-03 42 4.0000e-01 1.0000e-02 -1.1084e-08 -3.0796e-10 -9.6989e-09 2.4941e+03 4.0000e-01
167 8.3400e-01 8.2000e-03 42 4.0000e-01 1.0000e-02 -1.1084e-08 -3.0796e-10 -9.6989e-09 2.4834e+03 4.0000e-01
168 8.3600e-01 8.2000e-03 42 4.0000e-01 1.0000e-02 -1.1084e-08 -3.0796e-10 -9.6989e-09 2.4727e+03 4.0000e-01
169 8.3800e-01 8.2000e-03 42 4.0000e-01 1.0000e-02 -1.1084e-08 -3.0796e-10 -9.6989e-09 2.4622e+03 4.0000e-01
170 8.4000e-01 8.4000e-03 43 4.0000e-01 1.0000e-02 -1.1925e-08 -3.2336e-10 -1.0435e-08 2.4283e+03 4.0000e-01
171 8.4200e-01 8.4000e-03 43 4.0000e-01 1.0000e-02 -1.1925e-08 -3.2336e-10 -1.0435e-08 2.4177e+03 4.0000e-01
172 8.4400e-01 8.4000e-03 43 4.0000e-01 1.0000e-02 -1.1925e-08 -3.2336e-10 -1.0435e-08 2.4072e+03 4.0000e-01
173 8.4600e-01 8.4000e-03 43 4.0000e-01 1.0000e-02 -1.1925e-08 -3.2336e-10 -1.0435e-08 2.3969e+03 4.0000e-01
174 8.4800e-01 8.4000e-03 43 4.0000e-01 1.0000e-02 -1.1925e-08 -3.2336e-10 -1.0435e-08 2.3866e+03 4.0000e-01
