iteration_number time radius radius_size sum_phi r_dot velocity_top max_velocity RMS_velocity thickness_boundary porosity_center
85 2.2425e-03 6.6000e-03 34 4.0000e-01 1.4932e+00 -5.7257e-09 -1.9828e-10 -5.0105e-09 6.9384e+05 4.0000e-01
86 2.2559e-03 6.6000e-03 34 4.0000e-01 1.4887e+00 -5.7257e-09 -1.9828e-10 -5.0105e-09 6.8884e+05 4.0000e-01
87 2.2694e-03 6.6000e-03 34 4.0000e-01 1.4843e+00 -5.7257e-09 -1.9828e-10 -5.0105e-09 6.8390e+05 4.0000e-01
88 2.2828e-03 6.6000e-03 34 4.0000e-01 1.4799e+00 -5.7257e-09 -1.9828e-10 -5.0105e-09 6.7902e+05 4.0000e-01
89 2.2964e-03 6.6000e-03 34 4.0000e-01 1.4756e+00 -5.7257e-09 -1.9828e-10 -5.0105e-09 6.7420e+05 4.0000e-01
90 2.3099e-03 6.6000e-03 34 4.0000e-01 1.4713e+00 -5.7257e-09 -1.9828e-10 -5.0105e-09 6.6942e+05 4.0000e-01
91 2.3235e-03 6.8000e-03 35 4.0000e-01 1.4669e+00 -6.2710e-09 -2.1067e-10 -5.4877e-09 6.6471e+05 4.0000e-01
92 2.3371e-03 6.8000e-03 35 4.0000e-01 1.4627e+00 -6.2710e-09 -2.1067e-10 -5.4877e-09 6.6006e+05 4.0000e-01
93 2.3508e-03 6.8000e-03 35 4.0000e-01 1.4584e+00 -6.2710e-09 -2.1067e-10 -5.4877e-09 6.5545e+05 4.0000e-01
94 2.3645e-03 6.8000e-03 35 4.0000e-01 1.4542e+00 -6.2710e-09 -2.1067e-10 -5.4877e-09 6.5090e+05 4.0000e-01
95 2.3783e-03 6.8000e-03 35 4.0000e-01 1.4500e+00 -6.2710e-09 -2.1067e-10 -5.4877e-09 6.4639e+05 4.0000e-01
96 2.3921e-03 6.8000e-03 35 4.0000e-01 1.4458e+00 -6.2710e-09 -2.1067e-10 -5.4877e-09 6.4194e+05 4.0000e-01
97 2.4059e-03 6.8000e-03 35 4.0000e-01 1.4416e+00 -6.2710e-09 -2.1067e-10 -5.4877e-09 6.3753e+05 4.0000e-01
98 2.4198e-03 6.8000e-03 35 4.0000e-01 1.4375e+00 -6.2710e-09 -2.1067e-10 -5.4877e-09 6.3317e+05 4.0000e-01
99 2.4337e-03 6.8000e-03 35 4.0000e-01 1.4333e+00 -6.2710e-09 -2.1067e-10 -5.4877e-09 6.2886e+05 4.0000e-01
100 2.4476e-03 6.8000e-03 35 4.0000e-01 1.4293e+00 -6.2710e-09 -2.1067e-10 -5.4877e-09 6.2459e+05 4.0000e-01
101 2.4616e-03 7.0000e-03 36 4.0000e-01 1.4252e+00 -6.8499e-09 -2.2344e-10 -5.9942e-09 6.0387e+05 4.0000e-01
102 2.4757e-03 7.0000e-03 36 4.0000e-01 1.4211e+00 -6.8499e-09 -2.2344e-10 -5.9942e-09 5.9975e+05 4.0000e-01
103 2.4897e-03 7.0000e-03 36 4.0000e-01 1.4171e+00 -6.8499e-09 -2.2344e-10 -5.9942e-09 5.9567e+05 4.0000e-01
104 2.5039e-03 7.0000e-03 36 4.0000e-01 1.4131e+00 -6.8499e-09 -2.2344e-10 -5.9942e-09 5.9165e+05 4.0000e-01
105 2.5180e-03 7.0000e-03 36 4.0000e-01 1.4091e+00 -6.8499e-09 -2.2344e-10 -5.9942e-09 5.8766e+05 4.0000e-01
106 2.5322e-03 7.0000e-03 36 4.0000e-01 1.4052e+00 -6.8499e-09 -2.2344e-10 -5.9942e-09 5.8371e+05 4.0000e-01
107 2.5464e-03 7.0000e-03 36 4.0000e-01 1.4013e+00 -6.8499e-09 -2.2344e-10 -5.9942e-09 5.7981e+05 4.0000e-01
108 2.5607e-03 7.0000e-03 36 4.0000e-01 1.3973e+00 -6.8499e-09 -2.2344e-10 -5.9942e-09 5.7595e+05 4.0000e-01
109 2.5750e-03 7.0000e-03 36 4.0000e-01 1.3935e+00 -6.8499e-09 -2.2344e-10 -5.9942e-09 5.7213e+05 4.0000e-01
110 2.5894e-03 7.0000e-03 36 4.0000e-01 1.3896e+00 -6.8499e-09 -2.2344e-10 -5.9942e-09 5.6835e+05 4.0000e-01
111 2.6038e-03 7.2000e-03 37 4.0000e-01 1.3857e+00 -7.4633e-09 -2.3659e-10 -6.5309e-09 5.6461e+05 4.0000e-01
112 2.6182e-03 7.2000e-03 37 4.0000e-01 1.3819e+00 -7.4633e-09 -2.3659e-10 -6.5309e-09 5.6092e+05 4.0000e-01
113 2.6327e-03 7.2000e-03 37 4.0000e-01 1.3781e+00 -7.4633e-09 -2.3659e-10 -6.5309e-09 5.5726e+05 4.0000e-01
114 2.6472e-03 7.2000e-03 37 4.0000e-01 1.3743e+00 -7.4633e-09 -2.3659e-10 -6.5309e-09 5.5364e+05 4.0000e-01
115 2.6617e-03 7.2000e-03 37 4.0000e-01 1.3706e+00 -7.4633e-09 -2.3659e-10 -6.5309e-09 5.5006e+05 4.0000e-01
116 2.6763e-03 7.2000e-03 37 4.0000e-01 1.3668e+00 -7.4633e-09 -2.3659e-10 -6.5309e-09 5.4651e+05 4.0000e-01
117 2.6910e-03 7.2000e-03 37 4.0000e-01 1.3631e+00 -7.4633e-09 -2.3659e-10 -6.5309e-09 5.4300e+05 4.0000e-01
118 2.7056e-03 7.2000e-03 37 4.0000e-01 1.3594e+00 -7.4633e-09 -2.3659e-10 -6.5309e-09 5.3952e+05 4.0000e-01
119 2.7204e-03 7.2000e-03 37 4.0000e-01 1.3557e+00 -7.4633e-09 -2.3659e-10 -6.5309e-09 5.3608e+05 4.0000e-01
120 2.7351e-03 7.2000e-03 37 4.0000e-01 1.3521e+00 -7.4633e-09 -2.3659e-10 -6.5309e-09 5.3268e+05 4.0000e-01
121 2.7499e-03 7.4000e-03 38 4.0000e-01 1.3484e+00 -8.1123e-09 -2.5011e-10 -7.0988e-09 5.1538e+05 4.0000e-01
122 2.7647e-03 7.4000e-03 38 4.0000e-01 1.3448e+00 -8.1123e-09 -2.5011e-10 -7.0988e-09 5.1209e+05 4.0000e-01
123 2.7796e-03 7.4000e-03 38 4.0000e-01 1.3412e+00 -8.1123e-09 -2.5011e-10 -7.0988e-09 5.0883e+05 4.0000e-01
124 2.7945e-03 7.4000e-03 38 4.0000e-01 1.3376e+00 -8.1123e-09 -2.5011e-10 -7.0988e-09 5.0561e+05 4.0000e-01
125 2.8095e-03 7.4000e-03 38 4.0000e-01 1.3341e+00 -8.1123e-09 -2.5011e-10 -7.0988e-09 5.0242e+05 4.0000e-01
126 2.8245e-03 7.4000e-03 38 4.0000e-01 1.3305e+00 -8.1123e-09 -2.5011e-10 -7.0988e-09 4.9926e+05 4.0000e-01
127 2.8395e-03 7.4000e-03 38 4.0000e-01 1.3270e+00 -8.1123e-09 -2.5011e-10 -7.0988e-09 4.9613e+05 4.0000e-01
128 2.8546e-03 7.4000e-03 38 4.0000e-01 1.3235e+00 -8.1123e-09 -2.5011e-10 -7.0988e-09 4.9303e+05 4.0000e-01
129 2.8697e-03 7.4000e-03 38 4.0000e-01 1.3200e+00 -8.1123e-09 -2.5011e-10 -7.0988e-09 4.8996e+05 4.0000e-01
130 2.8848e-03 7.4000e-03 38 4.0000e-01 1.3165e+00 -8.1123e-09 -2.5011e-10 -7.0988e-09 4.8693e+05 4.0000e-01
131 2.9000e-03 7.6000e-03 39 4.0000e-01 1.3131e+00 -8.7978e-09 -2.6401e-10 -7.6986e-09 4.8392e+05 4.0000e-01
132 2.9152e-03 7.6000e-03 39 4.0000e-01 1.3096e+00 -8.7978e-09 -2.6401e-10 -7.6986e-09 4.8095e+05 4.0000e-01
133 2.9305e-03 7.6000e-03 39 4.0000e-01 1.3062e+00 -8.7978e-09 -2.6401e-10 -7.6986e-09 4.7801e+05 4.0000e-01
134 2.9458e-03 7.6000e-03 39 4.0000e-01 1.3028e+00 -8.7978e-09 -2.6401e-10 -7.6986e-09 4.7509e+05 4.0000e-01
135 2.9612e-03 7.6000e-03 39 4.0000e-01 1.2994e+00 -8.7978e-09 -2.6401e-10 -7.6986e-09 4.7220e+05 4.0000e-01
136 2.9766e-03 7.6000e-03 39 4.0000e-01 1.2961e+00 -8.7978e-09 -2.6401e-10 -7.6986e-09 4.6934e+05 4.0000e-01
137 2.9920e-03 7.6000e-03 39 4.0000e-01 1.2927e+00 -8.7978e-09 -2.6401e-10 -7.6986e-09 4.6651e+05 4.0000e-01
138 3.0075e-03 7.6000e-03 39 4.0000e-01 1.2894e+00 -8.7978e-09 -2.6401e-10 -7.6986e-09 4.6370e+05 4.0000e-01
139 3.0230e-03 7.6000e-03 39 4.0000e-01 1.2861e+00 -8.7978e-09 -2.6401e-10 -7.6986e-09 4.6092e+05 4.0000e-01
140 3.0385e-03 7.6000e-03 39 4.0000e-01 1.2828e+00 -8.7978e-09 -2.6401e-10 -7.6986e-09 4.5817e+05 4.0000e-01
141 3.0541e-03 7.8000e-03 40 4.0000e-01 1.2795e+00 -9.5209e-09 -2.7828e-10 -8.3314e-09 4.4361e+05 4.0000e-01
142 3.0698e-03 7.8000e-03 40 4.0000e-01 1.2762e+00 -9.5209e-09 -2.7828e-10 -8.3314e-09 4.4095e+05 4.0000e-01
143 3.0854e-03 7.8000e-03 40 4.0000e-01 1.2730e+00 -9.5209e-09 -2.7828e-10 -8.3314e-09 4.3831e+05 4.0000e-01
144 3.1011e-03 7.8000e-03 40 4.0000e-01 1.2698e+00 -9.5209e-09 -2.7828e-10 -8.3314e-09 4.3570e+05 4.0000e-01
145 3.1169e-03 7.8000e-03 40 4.0000e-01 1.2666e+00 -9.5209e-09 -2.7828e-10 -8.3314e-09 4.3311e+05 4.0000e-01
146 3.1327e-03 7.8000e-03 40 4.0000e-01 1.2634e+00 -9.5209e-09 -2.7828e-10 -8.3314e-09 4.3055e+05 4.0000e-01
147 3.1485e-03 7.8000e-03 40 4.0000e-01 1.2602e+00 -9.5209e-09 -2.7828e-10 -8.3314e-09 4.2801e+05 4.0000e-01
148 3.1644e-03 7.8000e-03 40 4.0000e-01 1.2570e+00 -9.5209e-09 -2.7828e-10 -8.3314e-09 4.2550e+05 4.0000e-01
149 3.1803e-03 7.8000e-03 40 4.0000e-01 1.2539e+00 -9.5209e-09 -2.7828e-10 -8.3314e-09 4.2300e+05 4.0000e-01
150 3.1962e-03 7.8000e-03 40 4.0000e-01 1.2507e+00 -9.5209e-09 -2.7828e-10 -8.3314e-09 4.2053e+05 4.0000e-01
151 3.2122e-03 8.0000e-03 41 4.0000e-01 1.2476e+00 -1.0283e-08 -2.9293e-10 -8.9978e-09 4.1809e+05 4.0000e-01
152 3.2283e-03 8.0000e-03 41 4.0000e-01 1.2445e+00 -1.0283e-08 -2.9293e-10 -8.9978e-09 4.1567e+05 4.0000e-01
153 3.2443e-03 8.0000e-03 41 4.0000e-01 1.2414e+00 -1.0283e-08 -2.9293e-10 -8.9978e-09 4.1327e+05 4.0000e-01
154 3.2604e-03 8.0000e-03 41 4.0000e-01 1.2384e+00 -1.0283e-08 -2.9293e-10 -8.9978e-09 4.1090e+05 4.0000e-01
155 3.2766e-03 8.0000e-03 41 4.0000e-01 1.2353e+00 -1.0283e-08 -2.9293e-10 -8.9978e-09 4.0854e+05 4.0000e-01
156 3.2928e-03 8.0000e-03 41 4.0000e-01 1.2323e+00 -1.0283e-08 -2.9293e-10 -8.9978e-09 4.0621e+05 4.0000e-01
157 3.3090e-03 8.0000e-03 41 4.0000e-01 1.2292e+00 -1.0283e-08 -2.9293e-10 -8.9978e-09 4.0389e+05 4.0000e-01
158 3.3253e-03 8.0000e-03 41 4.0000e-01 1.2262e+00 -1.0283e-08 -2.9293e-10 -8.9978e-09 4.0160e+05 4.0000e-01
159 3.3416e-03 8.0000e-03 41 4.0000e-01 1.2232e+00 -1.0283e-08 -2.9293e-10 -8.9978e-09 3.9933e+05 4.0000e-01
160 3.3579e-03 8.0000e-03 41 4.0000e-01 1.2202e+00 -1.0283e-08 -2.9293e-10 -8.9978e-09 3.9708e+05 4.0000e-01
161 3.3743e-03 8.2000e-03 42 4.0000e-01 1.2173e+00 -1.1084e-08 -3.0796e-10 -9.6989e-09 3.8477e+05 4.0000e-01
162 3.3908e-03 8.2000e-03 42 4.0000e-01 1.2143e+00 -1.1084e-08 -3.0796e-10 -9.6989e-09 3.8259e+05 4.0000e-01
163 3.4072e-03 8.2000e-03 42 4.0000e-01 1.2114e+00 -1.1084e-08 -3.0796e-10 -9.6989e-09 3.8043e+05 4.0000e-01
164 3.4237e-03 8.2000e-03 42 4.0000e-01 1.2085e+00 -1.1084e-08 -3.0796e-10 -9.6989e-09 3.7829e+05 4.0000e-01
165 3.4403e-03 8.2000e-03 42 4.0000e-01 1.2056e+00 -1.1084e-08 -3.0796e-10 -9.6989e-09 3.7617e+05 4.0000e-01
166 3.4569e-03 8.2000e-03 42 4.0000e-01 1.2027e+00 -1.1084e-08 -3.0796e-10 -9.6989e-09 3.7407e+05 4.0000e-01
167 3.4735e-03 8.2000e-03 42 4.0000e-01 1.1998e+00 -1.1084e-08 -3.0796e-10 -9.6989e-09 3.7199e+05 4.0000e-01
168 3.4902e-03 8.2000e-03 42 4.0000e-01 1.1969e+00 -1.1084e-08 -3.0796e-10 -9.6989e-09 3.6992e+05 4.0000e-01
169 3.5069e-03 8.2000e-03 42 4.0000e-01 1.1941e+00 -1.1084e-08 -3.0796e-10 -9.6989e-09 3.6787e+05 4.0000e-01
170 3.5236e-03 8.2000e-03 42 4.0000e-01 1.1912e+00 -1.1084e-08 -3.0796e-10 -9.6989e-09 3.6584e+05 4.0000e-01
171 3.5404e-03 8.4000e-03 43 4.0000e-01 1.1884e+00 -1.1926e-08 -3.2336e-10 -1.0435e-08 3.5492e+05 4.0000e-01
172 3.5573e-03 8.4000e-03 43 4.0000e-01 1.1856e+00 -1.1926e-08 -3.2336e-10 -1.0435e-08 3.5296e+05 4.0000e-01
173 3.5741e-03 8.4000e-03 43 4.0000e-01 1.1828e+00 -1.1926e-08 -3.2336e-10 -1.0435e-08 3.5101e+05 4.0000e-01
174 3.5910e-03 8.4000e-03 43 4.0000e-01 1.1800e+00 -1.1926e-08 -3.2336e-10 -1.0435e-08 3.4908e+05 4.0000e-01
