iteration_number time radius radius_size sum_phi r_dot velocity_top max_velocity RMS_velocity thickness_boundary porosity_center
76 2.1238e-01 6.4000e-01 33 3.9999e-01 1.5344e+00 -4.1840e-05 -1.4769e-06 -3.6517e-05 8.8961e+03 3.9999e-01
77 2.1368e-01 6.4000e-01 33 3.9999e-01 1.5297e+00 -4.1840e-05 -1.4769e-06 -3.6517e-05 8.8351e+03 3.9999e-01
78 2.1499e-01 6.4000e-01 33 3.9999e-01 1.5250e+00 -4.1840e-05 -1.4769e-06 -3.6517e-05 8.7747e+03 3.9999e-01
79 2.1630e-01 6.4000e-01 33 3.9999e-01 1.5204e+00 -4.1840e-05 -1.4769e-06 -3.6517e-05 8.7150e+03 3.9999e-01
80 2.1762e-01 6.4000e-01 33 3.9999e-01 1.5158e+00 -4.1840e-05 -1.4769e-06 -3.6517e-05 8.6559e+03 3.9999e-01
81 2.1894e-01 6.6000e-01 34 3.9999e-01 1.5112e+00 -4.5379e-05 -1.5513e-06 -3.9599e-05 8.4096e+03 3.9999e-01
82 2.2026e-01 6.6000e-01 34 3.9999e-01 1.5067e+00 -4.5379e-05 -1.5513e-06 -3.9599e-05 8.3525e+03 3.9999e-01
83 2.2159e-01 6.6000e-01 34 3.9999e-01 1.5021e+00 -4.5379e-05 -1.5513e-06 -3.9599e-05 8.2961e+03 3.9999e-01
84 2.2292e-01 6.6000e-01 34 3.9999e-01 1.4977e+00 -4.5379e-05 -1.5513e-06 -3.9598e-05 8.2403e+03 3.9999e-01
85 2.2425e-01 6.6000e-01 34 3.9999e-01 1.4932e+00 -4.5379e-05 -1.5513e-06 -3.9598e-05 8.1851e+03 3.9999e-01
86 2.2559e-01 6.6000e-01 34 3.9999e-01 1.4887e+00 -4.5379e-05 -1.5513e-06 -3.9598e-05 8.1304e+03 3.9999e-01
87 2.2694e-01 6.6000e-01 34 3.9999e-01 1.4843e+00 -4.5379e-05 -1.5513e-06 -3.9598e-05 8.0763e+03 3.9999e-01
88 2.2828e-01 6.6000e-01 34 3.9999e-01 1.4799e+00 -4.5379e-05 -1.5513e-06 -3.9598e-05 8.0228e+03 3.9999e-01
