iteration_number time radius radius_size sum_phi r_dot velocity_top max_velocity RMS_velocity thickness_boundary porosity_center
66 1.3565e-03 2.1000e-02 85 4.0000e-01 1.5492e+01 -1.8976e-07 -2.5568e-09 -1.6605e-07 5.5474e+06 4.0000e-01
67 1.3581e-03 2.1000e-02 85 4.0000e-01 1.5492e+01 -1.8976e-07 -2.5568e-09 -1.6605e-07 5.4435e+06 4.0000e-01
68 1.3597e-03 2.1000e-02 85 4.0000e-01 1.5492e+01 -1.8976e-07 -2.5568e-09 -1.6605e-07 5.3434e+06 4.0000e-01
69 1.3613e-03 2.1000e-02 85 4.0000e-01 1.5492e+01 -1.8976e-07 -2.5568e-09 -1.6605e-07 5.2469e+06 4.0000e-01
70 1.3630e-03 2.1000e-02 85 4.0000e-01 1.5492e+01 -1.8976e-07 -2.5568e-09 -1.6605e-07 5.1539e+06 4.0000e-01
71 1.3646e-03 2.1000e-02 85 4.0000e-01 1.5492e+01 -1.8976e-07 -2.5568e-09 -1.6605e-07 5.0250e+06 4.0000e-01
72 1.3662e-03 2.1000e-02 85 4.0000e-01 1.5492e+01 -1.8976e-07 -2.5568e-09 -1.6605e-07 4.9380e+06 4.0000e-01
73 1.3678e-03 2.1000e-02 85 4.0000e-01 1.5492e+01 -1.8976e-07 -2.5568e-09 -1.6605e-07 4.8539e+06 4.0000e-01
74 1.3694e-03 2.1000e-02 85 4.0000e-01 1.5492e+01 -1.8976e-07 -2.5568e-09 -1.6605e-07 4.7727e+06 4.0000e-01
75 1.3710e-03 2.1000e-02 85 4.0000e-01 1.5492e+01 -1.8976e-07 -2.5568e-09 -1.6605e-07 4.6941e+06 4.0000e-01
76 1.3726e-03 2.1250e-02 86 4.0000e-01 1.5492e+01 -1.9666e-07 -2.6184e-09 -1.7208e-07 4.4805e+06 4.0000e-01
77 1.3743e-03 2.1250e-02 86 4.0000e-01 1.5492e+01 -1.9666e-07 -2.6184e-09 -1.7208e-07 4.4061e+06 4.0000e-01
78 1.3759e-03 2.1250e-02 86 4.0000e-01 1.5492e+01 -1.9666e-07 -2.6184e-09 -1.7208e-07 4.3342e+06 4.0000e-01
79 1.3775e-03 2.1250e-02 86 4.0000e-01 1.5492e+01 -1.9666e-07 -2.6184e-09 -1.7208e-07 4.2645e+06 4.0000e-01
80 1.3791e-03 2.1250e-02 86 4.0000e-01 1.5492e+01 -1.9666e-07 -2.6184e-09 -1.7208e-07 4.1971e+06 4.0000e-01
81 1.3807e-03 2.1250e-02 86 4.0000e-01 1.5492e+01 -1.9666e-07 -2.6184e-09 -1.7208e-07 4.1317e+06 4.0000e-01
82 1.3823e-03 2.1250e-02 86 4.0000e-01 1.5492e+01 -1.9666e-07 -2.6184e-09 -1.7208e-07 4.0684e+06 4.0000e-01
83 1.3839e-03 2.1250e-02 86 4.0000e-01 1.5492e+01 -1.9666e-07 -2.6184e-09 -1.7208e-07 4.0070e+06 4.0000e-01
84 1.3856e-03 2.1250e-02 86 4.0000e-01 1.5492e+01 -1.9666e-07 -2.6184e-09 -1.7208e-07 3.9474e+06 4.0000e-01
85 1.3872e-03 2.1250e-02 86 4.0000e-01 1.5492e+01 -1.9666e-07 -2.6184e-09 -1.7208e-07 3.8895e+06 4.0000e-01
86 1.3888e-03 2.1500e-02 87 4.0000e-01 1.5492e+01 -2.0373e-07 -2.6807e-09 -1.7826e-07 3.7457e+06 4.0000e-01
87 1.3904e-03 2.1500e-02 87 4.0000e-01 1.5492e+01 -2.0373e-07 -2.6807e-09 -1.7826e-07 3.6910e+06 4.0000e-01
88 1.3920e-03 2.1500e-02 87 4.0000e-01 1.5492e+01 -2.0373e-07 -2.6807e-09 -1.7826e-07 3.6378e+06 4.0000e-01
89 1.3936e-03 2.1500e-02 87 4.0000e-01 1.5492e+01 -2.0373e-07 -2.6807e-09 -1.7826e-07 3.5861e+06 4.0000e-01
90 1.3952e-03 2.1500e-02 87 4.0000e-01 1.5492e+01 -2.0373e-07 -2.6807e-09 -1.7826e-07 3.5359e+06 4.0000e-01
91 1.3969e-03 2.1500e-02 87 4.0000e-01 1.5492e+01 -2.0373e-07 -2.6807e-09 -1.7826e-07 3.4870e+06 4.0000e-01
92 1.3985e-03 2.1500e-02 87 4.0000e-01 1.5492e+01 -2.0373e-07 -2.6807e-09 -1.7826e-07 3.4395e+06 4.0000e-01
93 1.4001e-03 2.1500e-02 87 4.0000e-01 1.5492e+01 -2.0373e-07 -2.6807e-09 -1.7826e-07 3.3933e+06 4.0000e-01
94 1.4017e-03 2.1500e-02 87 4.0000e-01 1.5492e+01 -2.0373e-07 -2.6807e-09 -1.7826e-07 3.3483e+06 4.0000e-01
95 1.4033e-03 2.1500e-02 87 4.0000e-01 1.5492e+01 -2.0373e-07 -2.6807e-09 -1.7826e-07 3.3045e+06 4.0000e-01
96 1.4049e-03 2.1750e-02 88 4.0000e-01 1.5492e+01 -2.1096e-07 -2.7438e-09 -1.8459e-07 3.1854e+06 4.0000e-01
97 1.4065e-03 2.1750e-02 88 4.0000e-01 1.5492e+01 -2.1096e-07 -2.7438e-09 -1.8459e-07 3.1438e+06 4.0000e-01
98 1.4081e-03 2.1750e-02 88 4.0000e-01 1.5492e+01 -2.1096e-07 -2.7438e-09 -1.8459e-07 3.1032e+06 4.0000e-01
99 1.4098e-03 2.1750e-02 88 4.0000e-01 1.5492e+01 -2.1096e-07 -2.7438e-09 -1.8459e-07 3.0637e+06 4.0000e-01
100 1.4114e-03 2.1750e-02 88 4.0000e-01 1.5492e+01 -2.1096e-07 -2.7438e-09 -1.8459e-07 3.0252e+06 4.0000e-01
101 1.4130e-03 2.1750e-02 88 4.0000e-01 1.5492e+01 -2.1096e-07 -2.7438e-09 -1.8459e-07 2.9876e+06 4.0000e-01
102 1.4146e-03 2.1750e-02 88 4.0000e-01 1.5492e+01 -2.1096e-07 -2.7438e-09 -1.8459e-07 2.9510e+06 4.0000e-01
103 1.4162e-03 2.1750e-02 88 4.0000e-01 1.5492e+01 -2.1096e-07 -2.7438e-09 -1.8459e-07 2.9152e+06 4.0000e-01
104 1.4178e-03 2.1750e-02 88 4.0000e-01 1.5492e+01 -2.1096e-07 -2.7438e-09 -1.8459e-07 2.8803e+06 4.0000e-01
105 1.4194e-03 2.1750e-02 88 4.0000e-01 1.5492e+01 -2.1096e-07 -2.7438e-09 -1.8459e-07 2.8463e+06 4.0000e-01
106 1.4211e-03 2.2000e-02 89 4.0000e-01 1.5492e+01 -2.1836e-07 -2.8076e-09 -1.9107e-07 2.7679e+06 4.0000e-01
107 1.4227e-03 2.2000e-02 89 4.0000e-01 1.5492e+01 -2.1836e-07 -2.8076e-09 -1.9107e-07 2.7355e+06 4.0000e-01
108 1.4243e-03 2.2000e-02 89 4.0000e-01 1.5492e+01 -2.1836e-07 -2.8076e-09 -1.9107e-07 2.7038e+06 4.0000e-01
109 1.4259e-03 2.2000e-02 89 4.0000e-01 1.5492e+01 -2.1836e-07 -2.8076e-09 -1.9107e-07 2.6729e+06 4.0000e-01
110 1.4275e-03 2.2000e-02 89 4.0000e-01 1.5492e+01 -2.1836e-07 -2.8076e-09 -1.9107e-07 2.6426e+06 4.0000e-01
111 1.4291e-03 2.2000e-02 89 4.0000e-01 1.5492e+01 -2.1836e-07 -2.8076e-09 -1.9107e-07 2.6130e+06 4.0000e-01
112 1.4307e-03 2.2000e-02 89 4.0000e-01 1.5492e+01 -2.1836e-07 -2.8076e-09 -1.9107e-07 2.5841e+06 4.0000e-01
113 1.4324e-03 2.2000e-02 89 4.0000e-01 1.5492e+01 -2.1836e-07 -2.8076e-09 -1.9107e-07 2.5558e+06 4.0000e-01
114 1.4340e-03 2.2000e-02 89 4.0000e-01 1.5492e+01 -2.1836e-07 -2.8076e-09 -1.9107e-07 2.5281e+06 4.0000e-01
115 1.4356e-03 2.2000e-02 89 4.0000e-01 1.5492e+01 -2.1836e-07 -2.8076e-09 -1.9107e-07 2.5010e+06 4.0000e-01
116 1.4372e-03 2.2250e-02 90 4.0000e-01 1.5492e+01 -2.2593e-07 -2.8721e-09 -1.9769e-07 2.4339e+06 4.0000e-01
117 1.4388e-03 2.2250e-02 90 4.0000e-01 1.5492e+01 -2.2593e-07 -2.8721e-09 -1.9769e-07 2.4080e+06 4.0000e-01
118 1.4404e-03 2.2250e-02 90 4.0000e-01 1.5492e+01 -2.2593e-07 -2.8721e-09 -1.9769e-07 2.3827e+06 4.0000e-01
119 1.4420e-03 2.2250e-02 90 4.0000e-01 1.5492e+01 -2.2593e-07 -2.8721e-09 -1.9769e-07 2.3579e+06 4.0000e-01
120 1.4436e-03 2.2250e-02 90 4.0000e-01 1.5492e+01 -2.2593e-07 -2.8721e-09 -1.9769e-07 2.3336e+06 4.0000e-01
121 1.4453e-03 2.2250e-02 90 4.0000e-01 1.5492e+01 -2.2593e-07 -2.8721e-09 -1.9769e-07 2.3098e+06 4.0000e-01
122 1.4469e-03 2.2250e-02 90 4.0000e-01 1.5492e+01 -2.2593e-07 -2.8721e-09 -1.9769e-07 2.2865e+06 4.0000e-01
123 1.4485e-03 2.2250e-02 90 4.0000e-01 1.5492e+01 -2.2593e-07 -2.8721e-09 -1.9769e-07 2.2637e+06 4.0000e-01
124 1.4501e-03 2.2250e-02 90 4.0000e-01 1.5492e+01 -2.2593e-07 -2.8721e-09 -1.9769e-07 2.2413e+06 4.0000e-01
125 1.4517e-03 2.2250e-02 90 4.0000e-01 1.5492e+01 -2.2593e-07 -2.8721e-09 -1.9769e-07 2.2390e+06 4.0000e-01
126 1.4533e-03 2.2500e-02 91 4.0000e-01 1.5492e+01 -2.3368e-07 -2.9374e-09 -2.0447e-07 2.1614e+06 4.0000e-01
127 1.4549e-03 2.2500e-02 91 4.0000e-01 1.5492e+01 -2.3368e-07 -2.9374e-09 -2.0447e-07 2.1404e+06 4.0000e-01
128 1.4566e-03 2.2500e-02 91 4.0000e-01 1.5492e+01 -2.3368e-07 -2.9374e-09 -2.0447e-07 2.1372e+06 4.0000e-01
129 1.4582e-03 2.2500e-02 91 4.0000e-01 1.5492e+01 -2.3368e-07 -2.9374e-09 -2.0447e-07 2.1170e+06 4.0000e-01
130 1.4598e-03 2.2500e-02 91 4.0000e-01 1.5492e+01 -2.3368e-07 -2.9374e-09 -2.0447e-07 2.0971e+06 4.0000e-01
131 1.4614e-03 2.2500e-02 91 4.0000e-01 1.5492e+01 -2.3368e-07 -2.9374e-09 -2.0447e-07 2.0776e+06 4.0000e-01
132 1.4630e-03 2.2500e-02 91 4.0000e-01 1.5492e+01 -2.3368e-07 -2.9374e-09 -2.0447e-07 2.0585e+06 4.0000e-01
133 1.4646e-03 2.2500e-02 91 4.0000e-01 1.5492e+01 -2.3368e-07 -2.9374e-09 -2.0447e-07 2.0397e+06 4.0000e-01
134 1.4662e-03 2.2500e-02 91 4.0000e-01 1.5492e+01 -2.3368e-07 -2.9374e-09 -2.0447e-07 2.0212e+06 4.0000e-01
135 1.4679e-03 2.2500e-02 91 4.0000e-01 1.5492e+01 -2.3368e-07 -2.9374e-09 -2.0447e-07 2.0031e+06 4.0000e-01
136 1.4695e-03 2.2750e-02 92 4.0000e-01 1.5492e+01 -2.4160e-07 -3.0034e-09 -2.1140e-07 1.9512e+06 4.0000e-01
137 1.4711e-03 2.2750e-02 92 4.0000e-01 1.5492e+01 -2.4160e-07 -3.0034e-09 -2.1140e-07 1.9338e+06 4.0000e-01
138 1.4727e-03 2.2750e-02 92 4.0000e-01 1.5492e+01 -2.4160e-07 -3.0034e-09 -2.1140e-07 1.9168e+06 4.0000e-01
139 1.4743e-03 2.2750e-02 92 4.0000e-01 1.5492e+01 -2.4160e-07 -3.0034e-09 -2.1140e-07 1.9000e+06 4.0000e-01
140 1.4759e-03 2.2750e-02 92 4.0000e-01 1.5492e+01 -2.4160e-07 -3.0034e-09 -2.1140e-07 1.8835e+06 4.0000e-01
141 1.4775e-03 2.2750e-02 92 4.0000e-01 1.5492e+01 -2.4160e-07 -3.0034e-09 -2.1140e-07 1.8674e+06 4.0000e-01
142 1.4792e-03 2.2750e-02 92 4.0000e-01 1.5492e+01 -2.4160e-07 -3.0034e-09 -2.1140e-07 1.8515e+06 4.0000e-01
143 1.4808e-03 2.2750e-02 92 4.0000e-01 1.5492e+01 -2.4160e-07 -3.0034e-09 -2.1140e-07 1.8524e+06 4.0000e-01
144 1.4824e-03 2.2750e-02 92 4.0000e-01 1.5492e+01 -2.4160e-07 -3.0034e-09 -2.1140e-07 1.8370e+06 4.0000e-01
145 1.4840e-03 2.2750e-02 92 4.0000e-01 1.5492e+01 -2.4160e-07 -3.0034e-09 -2.1140e-07 1.8218e+06 4.0000e-01
146 1.4856e-03 2.3000e-02 93 4.0000e-01 1.5492e+01 -2.4969e-07 -3.0701e-09 -2.1848e-07 1.7744e+06 4.0000e-01
147 1.4872e-03 2.3000e-02 93 4.0000e-01 1.5492e+01 -2.4969e-07 -3.0701e-09 -2.1848e-07 1.7599e+06 4.0000e-01
148 1.4888e-03 2.3000e-02 93 4.0000e-01 1.5492e+01 -2.4969e-07 -3.0701e-09 -2.1848e-07 1.7455e+06 4.0000e-01
149 1.4904e-03 2.3000e-02 93 4.0000e-01 1.5492e+01 -2.4969e-07 -3.0701e-09 -2.1848e-07 1.7314e+06 4.0000e-01
150 1.4921e-03 2.3000e-02 93 4.0000e-01 1.5492e+01 -2.4969e-07 -3.0701e-09 -2.1848e-07 1.7175e+06 4.0000e-01
151 1.4937e-03 2.3000e-02 93 4.0000e-01 1.5492e+01 -2.4969e-07 -3.0701e-09 -2.1848e-07 1.7039e+06 4.0000e-01
152 1.4953e-03 2.3000e-02 93 4.0000e-01 1.5492e+01 -2.4969e-07 -3.0701e-09 -2.1848e-07 1.6904e+06 4.0000e-01
153 1.4969e-03 2.3000e-02 93 4.0000e-01 1.5492e+01 -2.4969e-07 -3.0701e-09 -2.1848e-07 1.6772e+06 4.0000e-01
154 1.4985e-03 2.3000e-02 93 4.0000e-01 1.5492e+01 -2.4969e-07 -3.0701e-09 -2.1848e-07 1.6642e+06 4.0000e-01
155 1.5001e-03 2.3000e-02 93 4.0000e-01 1.5492e+01 -2.4969e-07 -3.0701e-09 -2.1848e-07 1.6514e+06 4.0000e-01
156 1.5017e-03 2.3250e-02 94 4.0000e-01 1.5492e+01 -2.5797e-07 -3.1375e-09 -2.2572e-07 1.6242e+06 4.0000e-01
157 1.5034e-03 2.3250e-02 94 4.0000e-01 1.5492e+01 -2.5797e-07 -3.1375e-09 -2.2572e-07 1.6118e+06 4.0000e-01
158 1.5050e-03 2.3250e-02 94 4.0000e-01 1.5492e+01 -2.5797e-07 -3.1375e-09 -2.2572e-07 1.5996e+06 4.0000e-01
159 1.5066e-03 2.3250e-02 94 4.0000e-01 1.5492e+01 -2.5797e-07 -3.1375e-09 -2.2572e-07 1.5876e+06 4.0000e-01
160 1.5082e-03 2.3250e-02 94 4.0000e-01 1.5492e+01 -2.5797e-07 -3.1375e-09 -2.2572e-07 1.5758e+06 4.0000e-01
161 1.5098e-03 2.3250e-02 94 4.0000e-01 1.5492e+01 -2.5797e-07 -3.1375e-09 -2.2572e-07 1.5641e+06 4.0000e-01
162 1.5114e-03 2.3250e-02 94 4.0000e-01 1.5492e+01 -2.5797e-07 -3.1375e-09 -2.2572e-07 1.5526e+06 4.0000e-01
163 1.5130e-03 2.3250e-02 94 4.0000e-01 1.5492e+01 -2.5797e-07 -3.1375e-09 -2.2572e-07 1.5413e+06 4.0000e-01
164 1.5147e-03 2.3250e-02 94 4.0000e-01 1.5492e+01 -2.5797e-07 -3.1375e-09 -2.2572e-07 1.5302e+06 4.0000e-01
165 1.5163e-03 2.3250e-02 94 4.0000e-01 1.5492e+01 -2.5797e-07 -3.1375e-09 -2.2572e-07 1.5192e+06 4.0000e-01
166 1.5179e-03 2.3500e-02 95 4.0000e-01 1.5492e+01 -2.6642e-07 -3.2057e-09 -2.3312e-07 1.4947e+06 4.0000e-01
167 1.5195e-03 2.3500e-02 95 4.0000e-01 1.5492e+01 -2.6642e-07 -3.2057e-09 -2.3312e-07 1.4840e+06 4.0000e-01
168 1.5211e-03 2.3500e-02 95 4.0000e-01 1.5492e+01 -2.6642e-07 -3.2057e-09 -2.3312e-07 1.4735e+06 4.0000e-01
169 1.5227e-03 2.3500e-02 95 4.0000e-01 1.5492e+01 -2.6642e-07 -3.2057e-09 -2.3312e-07 1.4632e+06 4.0000e-01
170 1.5243e-03 2.3500e-02 95 4.0000e-01 1.5492e+01 -2.6642e-07 -3.2057e-09 -2.3312e-07 1.4530e+06 4.0000e-01
171 1.5260e-03 2.3500e-02 95 4.0000e-01 1.5492e+01 -2.6642e-07 -3.2057e-09 -2.3312e-07 1.4430e+06 4.0000e-01
172 1.5276e-03 2.3500e-02 95 4.0000e-01 1.5492e+01 -2.6642e-07 -3.2057e-09 -2.3312e-07 1.4331e+06 4.0000e-01
173 1.5292e-03 2.3500e-02 95 4.0000e-01 1.5492e+01 -2.6642e-07 -3.2057e-09 -2.3312e-07 1.4233e+06 4.0000e-01
174 1.5308e-03 2.3500e-02 95 4.0000e-01 1.5492e+01 -2.6642e-07 -3.2057e-09 -2.3312e-07 1.4136e+06 4.0000e-01
