iteration_number time radius radius_size sum_phi r_dot velocity_top max_velocity RMS_velocity thickness_boundary porosity_center
69 5.3450e+02 5.2000e-01 27 3.9756e-01 1.0000e-03 -2.3363e-05 -1.0276e-06 -2.0412e-05 5.0159e+01 3.9756e-01
70 5.3500e+02 5.2000e-01 27 3.9752e-01 1.0000e-03 -2.3358e-05 -1.0274e-06 -2.0408e-05 4.9447e+01 3.9752e-01
71 5.3550e+02 5.2000e-01 27 3.9748e-01 1.0000e-03 -2.3352e-05 -1.0272e-06 -2.0403e-05 4.8755e+01 3.9748e-01
72 5.3600e+02 5.2000e-01 27 3.9744e-01 1.0000e-03 -2.3347e-05 -1.0270e-06 -2.0398e-05 4.8082e+01 3.9744e-01
73 5.3650e+02 5.2000e-01 27 3.9740e-01 1.0000e-03 -2.3342e-05 -1.0268e-06 -2.0393e-05 4.7427e+01 3.9740e-01
74 5.3700e+02 5.2000e-01 27 3.9736e-01 1.0000e-03 -2.3336e-05 -1.0266e-06 -2.0388e-05 4.6789e+01 3.9736e-01
75 5.3750e+02 5.2000e-01 27 3.9733e-01 1.0000e-03 -2.3331e-05 -1.0264e-06 -2.0383e-05 4.6169e+01 3.9733e-01
76 5.3800e+02 5.2000e-01 27 3.9729e-01 1.0000e-03 -2.3325e-05 -1.0262e-06 -2.0378e-05 4.5565e+01 3.9729e-01
77 5.3850e+02 5.2000e-01 27 3.9725e-01 1.0000e-03 -2.3320e-05 -1.0260e-06 -2.0374e-05 4.4976e+01 3.9725e-01
78 5.3900e+02 5.2000e-01 27 3.9721e-01 1.0000e-03 -2.3314e-05 -1.0259e-06 -2.0369e-05 4.4402e+01 3.9721e-01
79 5.3950e+02 5.2000e-01 27 3.9717e-01 1.0000e-03 -2.3309e-05 -1.0257e-06 -2.0364e-05 4.3843e+01 3.9717e-01
80 5.4000e+02 5.2000e-01 27 3.9713e-01 1.0000e-03 -2.3304e-05 -1.0255e-06 -2.0359e-05 4.3298e+01 3.9713e-01
81 5.4050e+02 5.4000e-01 28 3.9739e-01 1.0000e-03 -2.5803e-05 -1.0926e-06 -2.2543e-05 4.0097e+01 3.9739e-01
82 5.4100e+02 5.4000e-01 28 3.9735e-01 1.0000e-03 -2.5796e-05 -1.0924e-06 -2.2538e-05 3.9543e+01 3.9735e-01
83 5.4150e+02 5.4000e-01 28 3.9731e-01 1.0000e-03 -2.5790e-05 -1.0921e-06 -2.2532e-05 3.9004e+01 3.9731e-01
84 5.4200e+02 5.4000e-01 28 3.9727e-01 1.0000e-03 -2.5784e-05 -1.0919e-06 -2.2526e-05 3.8479e+01 3.9727e-01
85 5.4250e+02 5.4000e-01 28 3.9723e-01 1.0000e-03 -2.5777e-05 -1.0917e-06 -2.2521e-05 3.7968e+01 3.9723e-01
86 5.4300e+02 5.4000e-01 28 3.9719e-01 1.0000e-03 -2.5771e-05 -1.0915e-06 -2.2515e-05 3.7471e+01 3.9719e-01
87 5.4350e+02 5.4000e-01 28 3.9714e-01 1.0000e-03 -2.5765e-05 -1.0913e-06 -2.2509e-05 3.6986e+01 3.9714e-01
88 5.4400e+02 5.4000e-01 28 3.9710e-01 1.0000e-03 -2.5758e-05 -1.0911e-06 -2.2504e-05 3.6513e+01 3.9710e-01
89 5.4450e+02 5.4000e-01 28 3.9706e-01 1.0000e-03 -2.5752e-05 -1.0909e-06 -2.2498e-05 3.6052e+01 3.9706e-01
90 5.4500e+02 5.4000e-01 28 3.9702e-01 1.0000e-03 -2.5746e-05 -1.0906e-06 -2.2492e-05 3.5602e+01 3.9702e-01
91 5.4550e+02 5.4000e-01 28 3.9698e-01 1.0000e-03 -2.5739e-05 -1.0904e-06 -2.2487e-05 3.5163e+01 3.9698e-01
92 5.4600e+02 5.4000e-01 28 3.9694e-01 1.0000e-03 -2.5733e-05 -1.0902e-06 -2.2481e-05 3.4735e+01 3.9694e-01
93 5.4650e+02 5.4000e-01 28 3.9690e-01 1.0000e-03 -2.5727e-05 -1.0900e-06 -2.2475e-05 3.4316e+01 3.9690e-01
94 5.4700e+02 5.4000e-01 28 3.9685e-01 1.0000e-03 -2.5721e-05 -1.0898e-06 -2.2470e-05 3.3908e+01 3.9685e-01
95 5.4750e+02 5.4000e-01 28 3.9681e-01 1.0000e-03 -2.5714e-05 -1.0896e-06 -2.2464e-05 3.3509e+01 3.9681e-01
96 5.4800e+02 5.4000e-01 28 3.9677e-01 1.0000e-03 -2.5708e-05 -1.0894e-06 -2.2458e-05 3.3119e+01 3.9677e-01
97 5.4850e+02 5.4000e-01 28 3.9673e-01 1.0000e-03 -2.5702e-05 -1.0891e-06 -2.2452e-05 3.2737e+01 3.9673e-01
98 5.4900e+02 5.4000e-01 28 3.9669e-01 1.0000e-03 -2.5695e-05 -1.0889e-06 -2.2447e-05 3.2365e+01 3.9669e-01
99 5.4950e+02 5.4000e-01 28 3.9665e-01 1.0000e-03 -2.5689e-05 -1.0887e-06 -2.2441e-05 3.3444e+01 3.9665e-01
100 5.5000e+02 5.4000e-01 28 3.9661e-01 1.0000e-03 -2.5683e-05 -1.0885e-06 -2.2435e-05 3.3113e+01 3.9661e-01
101 5.5050e+02 5.4000e-01 28 3.9657e-01 1.0000e-03 -2.5676e-05 -1.0883e-06 -2.2430e-05 3.2788e+01 3.9657e-01
102 5.5100e+02 5.4000e-01 28 3.9652e-01 1.0000e-03 -2.5670e-05 -1.0881e-06 -2.2424e-05 3.2470e+01 3.9652e-01
103 5.5150e+02 5.4000e-01 28 3.9648e-01 1.0000e-03 -2.5664e-05 -1.0879e-06 -2.2418e-05 3.2158e+01 3.9648e-01
104 5.5200e+02 5.4000e-01 28 3.9644e-01 1.0000e-03 -2.5657e-05 -1.0876e-06 -2.2413e-05 3.1851e+01 3.9644e-01
105 5.5250e+02 5.4000e-01 28 3.9640e-01 1.0000e-03 -2.5651e-05 -1.0874e-06 -2.2407e-05 3.1551e+01 3.9640e-01
106 5.5300e+02 5.4000e-01 28 3.9636e-01 1.0000e-03 -2.5645e-05 -1.0872e-06 -2.2401e-05 3.1255e+01 3.9636e-01
107 5.5350e+02 5.4000e-01 28 3.9632e-01 1.0000e-03 -2.5638e-05 -1.0870e-06 -2.2396e-05 3.0966e+01 3.9632e-01
108 5.5400e+02 5.4000e-01 28 3.9628e-01 1.0000e-03 -2.5632e-05 -1.0868e-06 -2.2390e-05 3.0681e+01 3.9628e-01
109 5.5450e+02 5.4000e-01 28 3.9624e-01 1.0000e-03 -2.5626e-05 -1.0866e-06 -2.2384e-05 3.0402e+01 3.9624e-01
110 5.5500e+02 5.4000e-01 28 3.9620e-01 1.0000e-03 -2.5620e-05 -1.0863e-06 -2.2379e-05 3.0128e+01 3.9620e-01
111 5.5550e+02 5.4000e-01 28 3.9615e-01 1.0000e-03 -2.5613e-05 -1.0861e-06 -2.2373e-05 2.9858e+01 3.9615e-01
112 5.5600e+02 5.4000e-01 28 3.9611e-01 1.0000e-03 -2.5607e-05 -1.0859e-06 -2.2367e-05 2.9594e+01 3.9611e-01
113 5.5650e+02 5.4000e-01 28 3.9607e-01 1.0000e-03 -2.5601e-05 -1.0857e-06 -2.2362e-05 2.9334e+01 3.9607e-01
114 5.5700e+02 5.4000e-01 28 3.9603e-01 1.0000e-03 -2.5594e-05 -1.0855e-06 -2.2356e-05 2.9078e+01 3.9603e-01
115 5.5750e+02 5.4000e-01 28 3.9599e-01 1.0000e-03 -2.5588e-05 -1.0853e-06 -2.2351e-05 2.8827e+01 3.9599e-01
116 5.5800e+02 5.4000e-01 28 3.9595e-01 1.0000e-03 -2.5582e-05 -1.0851e-06 -2.2345e-05 2.8580e+01 3.9595e-01
117 5.5850e+02 5.4000e-01 28 3.9591e-01 1.0000e-03 -2.5575e-05 -1.0848e-06 -2.2339e-05 2.8337e+01 3.9591e-01
118 5.5900e+02 5.4000e-01 28 3.9587e-01 1.0000e-03 -2.5569e-05 -1.0846e-06 -2.2334e-05 2.8098e+01 3.9587e-01
119 5.5950e+02 5.4000e-01 28 3.9583e-01 1.0000e-03 -2.5563e-05 -1.0844e-06 -2.2328e-05 2.7863e+01 3.9583e-01
120 5.6000e+02 5.4000e-01 28 3.9578e-01 1.0000e-03 -2.5557e-05 -1.0842e-06 -2.2322e-05 2.7632e+01 3.9578e-01
121 5.6050e+02 5.6000e-01 29 3.9617e-01 1.0000e-03 -2.8196e-05 -1.1520e-06 -2.4623e-05 2.5659e+01 3.9617e-01
122 5.6100e+02 5.6000e-01 29 3.9613e-01 1.0000e-03 -2.8189e-05 -1.1518e-06 -2.4616e-05 2.5429e+01 3.9613e-01
123 5.6150e+02 5.6000e-01 29 3.9608e-01 1.0000e-03 -2.8181e-05 -1.1516e-06 -2.4610e-05 2.5202e+01 3.9608e-01
124 5.6200e+02 5.6000e-01 29 3.9604e-01 1.0000e-03 -2.8174e-05 -1.1513e-06 -2.4603e-05 2.4980e+01 3.9604e-01
125 5.6250e+02 5.6000e-01 29 3.9599e-01 1.0000e-03 -2.8167e-05 -1.1511e-06 -2.4597e-05 2.4761e+01 3.9599e-01
126 5.6300e+02 5.6000e-01 29 3.9595e-01 1.0000e-03 -2.8159e-05 -1.1508e-06 -2.4590e-05 2.4546e+01 3.9595e-01
127 5.6350e+02 5.6000e-01 29 3.9591e-01 1.0000e-03 -2.8152e-05 -1.1506e-06 -2.4584e-05 2.4335e+01 3.9591e-01
128 5.6400e+02 5.6000e-01 29 3.9586e-01 1.0000e-03 -2.8145e-05 -1.1504e-06 -2.4577e-05 2.4127e+01 3.9586e-01
129 5.6450e+02 5.6000e-01 29 3.9582e-01 1.0000e-03 -2.8137e-05 -1.1501e-06 -2.4570e-05 2.3923e+01 3.9582e-01
130 5.6500e+02 5.6000e-01 29 3.9578e-01 1.0000e-03 -2.8130e-05 -1.1499e-06 -2.4564e-05 2.3723e+01 3.9578e-01
131 5.6550e+02 5.6000e-01 29 3.9573e-01 1.0000e-03 -2.8123e-05 -1.1496e-06 -2.4557e-05 2.3525e+01 3.9573e-01
132 5.6600e+02 5.6000e-01 29 3.9569e-01 1.0000e-03 -2.8116e-05 -1.1494e-06 -2.4551e-05 2.3331e+01 3.9569e-01
133 5.6650e+02 5.6000e-01 29 3.9565e-01 1.0000e-03 -2.8108e-05 -1.1492e-06 -2.4544e-05 2.3140e+01 3.9565e-01
134 5.6700e+02 5.6000e-01 29 3.9560e-01 1.0000e-03 -2.8101e-05 -1.1489e-06 -2.4538e-05 2.2952e+01 3.9560e-01
135 5.6750e+02 5.6000e-01 29 3.9556e-01 1.0000e-03 -2.8094e-05 -1.1487e-06 -2.4531e-05 2.2767e+01 3.9556e-01
136 5.6800e+02 5.6000e-01 29 3.9552e-01 1.0000e-03 -2.8086e-05 -1.1484e-06 -2.4524e-05 2.2585e+01 3.9552e-01
137 5.6850e+02 5.6000e-01 29 3.9547e-01 1.0000e-03 -2.8079e-05 -1.1482e-06 -2.4518e-05 2.2406e+01 3.9547e-01
138 5.6900e+02 5.6000e-01 29 3.9543e-01 1.0000e-03 -2.8072e-05 -1.1480e-06 -2.4511e-05 2.2230e+01 3.9543e-01
139 5.6950e+02 5.6000e-01 29 3.9539e-01 1.0000e-03 -2.8064e-05 -1.1477e-06 -2.4505e-05 2.2056e+01 3.9539e-01
140 5.7000e+02 5.6000e-01 29 3.9534e-01 1.0000e-03 -2.8057e-05 -1.1475e-06 -2.4498e-05 2.1885e+01 3.9534e-01
141 5.7050e+02 5.6000e-01 29 3.9530e-01 1.0000e-03 -2.8050e-05 -1.1472e-06 -2.4492e-05 2.1717e+01 3.9530e-01
142 5.7100e+02 5.6000e-01 29 3.9525e-01 1.0000e-03 -2.8043e-05 -1.1470e-06 -2.4485e-05 2.1551e+01 3.9525e-01
143 5.7150e+02 5.6000e-01 29 3.9521e-01 1.0000e-03 -2.8035e-05 -1.1468e-06 -2.4479e-05 2.1388e+01 3.9521e-01
144 5.7200e+02 5.6000e-01 29 3.9517e-01 1.0000e-03 -2.8028e-05 -1.1465e-06 -2.4472e-05 2.1227e+01 3.9517e-01
145 5.7250e+02 5.6000e-01 29 3.9512e-01 1.0000e-03 -2.8021e-05 -1.1463e-06 -2.4465e-05 2.1069e+01 3.9512e-01
146 5.7300e+02 5.6000e-01 29 3.9508e-01 1.0000e-03 -2.8013e-05 -1.1460e-06 -2.4459e-05 2.0913e+01 3.9508e-01
147 5.7350e+02 5.6000e-01 29 3.9504e-01 1.0000e-03 -2.8006e-05 -1.1458e-06 -2.4452e-05 2.0759e+01 3.9504e-01
148 5.7400e+02 5.6000e-01 29 3.9499e-01 1.0000e-03 -2.7999e-05 -1.1456e-06 -2.4446e-05 2.0607e+01 3.9499e-01
149 5.7450e+02 5.6000e-01 29 3.9495e-01 1.0000e-03 -2.7992e-05 -1.1453e-06 -2.4439e-05 2.0458e+01 3.9495e-01
150 5.7500e+02 5.6000e-01 29 3.9491e-01 1.0000e-03 -2.7984e-05 -1.1451e-06 -2.4433e-05 2.0311e+01 3.9491e-01
151 5.7550e+02 5.6000e-01 29 3.9486e-01 1.0000e-03 -2.7977e-05 -1.1448e-06 -2.4426e-05 2.0166e+01 3.9486e-01
152 5.7600e+02 5.6000e-01 29 3.9482e-01 1.0000e-03 -2.7970e-05 -1.1446e-06 -2.4420e-05 2.0022e+01 3.9482e-01
153 5.7650e+02 5.6000e-01 29 3.9478e-01 1.0000e-03 -2.7962e-05 -1.1444e-06 -2.4413e-05 1.9881e+01 3.9478e-01
154 5.7700e+02 5.6000e-01 29 3.9473e-01 1.0000e-03 -2.7955e-05 -1.1441e-06 -2.4407e-05 1.9742e+01 3.9473e-01
155 5.7750e+02 5.6000e-01 29 3.9469e-01 1.0000e-03 -2.7948e-05 -1.1439e-06 -2.4400e-05 1.9605e+01 3.9469e-01
156 5.7800e+02 5.6000e-01 29 3.9465e-01 1.0000e-03 -2.7941e-05 -1.1436e-06 -2.4393e-05 1.9469e+01 3.9465e-01
157 5.7850e+02 5.6000e-01 29 3.9460e-01 1.0000e-03 -2.7933e-05 -1.1434e-06 -2.4387e-05 1.9336e+01 3.9460e-01
158 5.7900e+02 5.6000e-01 29 3.9456e-01 1.0000e-03 -2.7926e-05 -1.1432e-06 -2.4380e-05 1.9204e+01 3.9456e-01
159 5.7950e+02 5.6000e-01 29 3.9452e-01 1.0000e-03 -2.7919e-05 -1.1429e-06 -2.4374e-05 1.9074e+01 3.9452e-01
160 5.8000e+02 5.6000e-01 29 3.9447e-01 1.0000e-03 -2.7911e-05 -1.1427e-06 -2.4367e-05 1.8946e+01 3.9447e-01
161 5.8050e+02 5.8000e-01 30 3.9497e-01 1.0000e-03 -3.0691e-05 -1.2111e-06 -2.6784e-05 1.8849e+01 3.9497e-01
162 5.8100e+02 5.8000e-01 30 3.9493e-01 1.0000e-03 -3.0683e-05 -1.2109e-06 -2.6776e-05 1.8724e+01 3.9493e-01
163 5.8150e+02 5.8000e-01 30 3.9488e-01 1.0000e-03 -3.0674e-05 -1.2106e-06 -2.6769e-05 1.8601e+01 3.9488e-01
164 5.8200e+02 5.8000e-01 30 3.9483e-01 1.0000e-03 -3.0666e-05 -1.2103e-06 -2.6761e-05 1.8480e+01 3.9483e-01
165 5.8250e+02 5.8000e-01 30 3.9479e-01 1.0000e-03 -3.0657e-05 -1.2101e-06 -2.6754e-05 1.8360e+01 3.9479e-01
166 5.8300e+02 5.8000e-01 30 3.9474e-01 1.0000e-03 -3.0649e-05 -1.2098e-06 -2.6746e-05 1.8241e+01 3.9474e-01
167 5.8350e+02 5.8000e-01 30 3.9470e-01 1.0000e-03 -3.0641e-05 -1.2095e-06 -2.6739e-05 1.8125e+01 3.9470e-01
168 5.8400e+02 5.8000e-01 30 3.9465e-01 1.0000e-03 -3.0632e-05 -1.2093e-06 -2.6731e-05 1.8009e+01 3.9465e-01
169 5.8450e+02 5.8000e-01 30 3.9460e-01 1.0000e-03 -3.0624e-05 -1.2090e-06 -2.6723e-05 1.7895e+01 3.9460e-01
170 5.8500e+02 5.8000e-01 30 3.9456e-01 1.0000e-03 -3.0616e-05 -1.2087e-06 -2.6716e-05 1.7783e+01 3.9456e-01
171 5.8550e+02 5.8000e-01 30 3.9451e-01 1.0000e-03 -3.0607e-05 -1.2085e-06 -2.6708e-05 1.7672e+01 3.9451e-01
172 5.8600e+02 5.8000e-01 30 3.9447e-01 1.0000e-03 -3.0599e-05 -1.2082e-06 -2.6701e-05 1.7562e+01 3.9447e-01
173 5.8650e+02 5.8000e-01 30 3.9442e-01 1.0000e-03 -3.0590e-05 -1.2079e-06 -2.6693e-05 1.7453e+01 3.9442e-01
174 5.8700e+02 5.8000e-01 30 3.9438e-01 1.0000e-03 -3.0582e-05 -1.2077e-06 -2.6686e-05 1.7346e+01 3.9438e-01
