iteration_number time radius radius_size sum_phi r_dot velocity_top max_velocity RMS_velocity thickness_boundary porosity_center
26 1.3093e-02 1.1500e-01 47 4.0000e-01 1.0954e+01 -3.0457e-06 -7.5289e-08 -2.6649e-06 1.3924e+06 4.0000e-01
27 1.3116e-02 1.1750e-01 48 4.0000e-01 1.0954e+01 -3.2498e-06 -7.8606e-08 -2.8435e-06 1.3277e+06 4.0000e-01
28 1.3139e-02 1.2000e-01 49 4.0000e-01 1.0954e+01 -3.4629e-06 -8.1993e-08 -3.0299e-06 1.2818e+06 4.0000e-01
29 1.3162e-02 1.2250e-01 50 4.0000e-01 1.0954e+01 -3.6849e-06 -8.5450e-08 -3.2241e-06 1.2244e+06 4.0000e-01
30 1.3185e-02 1.2500e-01 51 4.0000e-01 1.0954e+01 -3.9162e-06 -8.8975e-08 -3.4264e-06 1.1711e+06 4.0000e-01
31 1.3207e-02 1.2750e-01 52 4.0000e-01 1.0954e+01 -4.1568e-06 -9.2570e-08 -3.6370e-06 1.1329e+06 4.0000e-01
32 1.3230e-02 1.3000e-01 53 4.0000e-01 1.0954e+01 -4.4070e-06 -9.6234e-08 -3.8558e-06 1.0853e+06 4.0000e-01
33 1.3253e-02 1.3250e-01 54 4.0000e-01 1.0954e+01 -4.6669e-06 -9.9966e-08 -4.0833e-06 1.0515e+06 4.0000e-01
34 1.3276e-02 1.3500e-01 55 4.0000e-01 1.0954e+01 -4.9368e-06 -1.0377e-07 -4.3193e-06 1.0087e+06 4.0000e-01
35 1.3299e-02 1.3750e-01 56 4.0000e-01 1.0954e+01 -5.2167e-06 -1.0764e-07 -4.5642e-06 9.6866e+05 4.0000e-01
36 1.3322e-02 1.4000e-01 57 4.0000e-01 1.0954e+01 -5.5069e-06 -1.1157e-07 -4.8181e-06 9.4016e+05 4.0000e-01
37 1.3344e-02 1.4250e-01 58 4.0000e-01 1.0954e+01 -5.8076e-06 -1.1558e-07 -5.0811e-06 9.0399e+05 4.0000e-01
38 1.3367e-02 1.4500e-01 59 4.0000e-01 1.0954e+01 -6.1188e-06 -1.1965e-07 -5.3534e-06 8.7848e+05 4.0000e-01
39 1.3390e-02 1.4500e-01 59 4.0000e-01 1.0954e+01 -6.1188e-06 -1.1965e-07 -5.3534e-06 8.4567e+05 4.0000e-01
40 1.3413e-02 1.4500e-01 59 4.0000e-01 1.0954e+01 -6.1188e-06 -1.1965e-07 -5.3534e-06 8.2266e+05 4.0000e-01
41 1.3436e-02 1.4500e-01 59 4.0000e-01 1.0954e+01 -6.1188e-06 -1.1965e-07 -5.3534e-06 8.0088e+05 4.0000e-01
42 1.3459e-02 1.4500e-01 59 4.0000e-01 1.0954e+01 -6.1188e-06 -1.1965e-07 -5.3534e-06 7.8022e+05 4.0000e-01
43 1.3481e-02 1.4750e-01 60 4.0000e-01 1.0954e+01 -6.4409e-06 -1.2379e-07 -5.6351e-06 7.4471e+05 4.0000e-01
44 1.3504e-02 1.4750e-01 60 4.0000e-01 1.0954e+01 -6.4409e-06 -1.2379e-07 -5.6351e-06 7.2585e+05 4.0000e-01
45 1.3527e-02 1.4750e-01 60 4.0000e-01 1.0954e+01 -6.4409e-06 -1.2379e-07 -5.6351e-06 7.0793e+05 4.0000e-01
46 1.3550e-02 1.4750e-01 60 4.0000e-01 1.0954e+01 -6.4409e-06 -1.2379e-07 -5.6351e-06 6.9087e+05 4.0000e-01
47 1.3573e-02 1.4750e-01 60 4.0000e-01 1.0954e+01 -6.4409e-06 -1.2379e-07 -5.6351e-06 6.7461e+05 4.0000e-01
48 1.3595e-02 1.4750e-01 60 4.0000e-01 1.0954e+01 -6.4409e-06 -1.2379e-07 -5.6351e-06 6.5910e+05 4.0000e-01
49 1.3618e-02 1.4750e-01 60 4.0000e-01 1.0954e+01 -6.4409e-06 -1.2379e-07 -5.6351e-06 6.4429e+05 4.0000e-01
50 1.3641e-02 1.4750e-01 60 4.0000e-01 1.0954e+01 -6.4409e-06 -1.2379e-07 -5.6351e-06 6.3013e+05 4.0000e-01
51 1.3664e-02 1.4750e-01 60 4.0000e-01 1.0954e+01 -6.4409e-06 -1.2379e-07 -5.6351e-06 6.1658e+05 4.0000e-01
52 1.3687e-02 1.4750e-01 60 4.0000e-01 1.0954e+01 -6.4409e-06 -1.2379e-07 -5.6351e-06 6.0360e+05 4.0000e-01
53 1.3710e-02 1.5000e-01 61 4.0000e-01 1.0954e+01 -6.7738e-06 -1.2800e-07 -5.9264e-06 5.6462e+05 4.0000e-01
54 1.3732e-02 1.5000e-01 61 4.0000e-01 1.0954e+01 -6.7738e-06 -1.2800e-07 -5.9264e-06 5.5260e+05 4.0000e-01
55 1.3755e-02 1.5000e-01 61 4.0000e-01 1.0954e+01 -6.7738e-06 -1.2800e-07 -5.9264e-06 5.4107e+05 4.0000e-01
56 1.3778e-02 1.5000e-01 61 4.0000e-01 1.0954e+01 -6.7738e-06 -1.2800e-07 -5.9264e-06 5.3002e+05 4.0000e-01
57 1.3801e-02 1.5000e-01 61 4.0000e-01 1.0954e+01 -6.7738e-06 -1.2800e-07 -5.9264e-06 5.1941e+05 4.0000e-01
58 1.3824e-02 1.5000e-01 61 4.0000e-01 1.0954e+01 -6.7738e-06 -1.2800e-07 -5.9264e-06 5.0921e+05 4.0000e-01
59 1.3846e-02 1.5000e-01 61 4.0000e-01 1.0954e+01 -6.7738e-06 -1.2800e-07 -5.9264e-06 4.9941e+05 4.0000e-01
60 1.3869e-02 1.5000e-01 61 4.0000e-01 1.0954e+01 -6.7738e-06 -1.2800e-07 -5.9264e-06 4.8998e+05 4.0000e-01
61 1.3892e-02 1.5000e-01 61 4.0000e-01 1.0954e+01 -6.7738e-06 -1.2800e-07 -5.9264e-06 4.8090e+05 4.0000e-01
62 1.3915e-02 1.5000e-01 61 4.0000e-01 1.0954e+01 -6.7738e-06 -1.2800e-07 -5.9264e-06 4.7215e+05 4.0000e-01
63 1.3938e-02 1.5250e-01 62 4.0000e-01 1.0954e+01 -7.1179e-06 -1.3228e-07 -6.2274e-06 4.4811e+05 4.0000e-01
64 1.3961e-02 1.5250e-01 62 4.0000e-01 1.0954e+01 -7.1179e-06 -1.3228e-07 -6.2274e-06 4.4483e+05 4.0000e-01
65 1.3983e-02 1.5250e-01 62 4.0000e-01 1.0954e+01 -7.1179e-06 -1.3228e-07 -6.2274e-06 4.3699e+05 4.0000e-01
66 1.4006e-02 1.5250e-01 62 4.0000e-01 1.0954e+01 -7.1179e-06 -1.3228e-07 -6.2274e-06 4.2942e+05 4.0000e-01
67 1.4029e-02 1.5250e-01 62 4.0000e-01 1.0954e+01 -7.1179e-06 -1.3228e-07 -6.2274e-06 4.2211e+05 4.0000e-01
68 1.4052e-02 1.5250e-01 62 4.0000e-01 1.0954e+01 -7.1179e-06 -1.3228e-07 -6.2274e-06 4.1504e+05 4.0000e-01
69 1.4075e-02 1.5250e-01 62 4.0000e-01 1.0954e+01 -7.1179e-06 -1.3228e-07 -6.2274e-06 4.0821e+05 4.0000e-01
70 1.4098e-02 1.5250e-01 62 4.0000e-01 1.0954e+01 -7.1179e-06 -1.3228e-07 -6.2274e-06 4.0159e+05 4.0000e-01
71 1.4120e-02 1.5250e-01 62 4.0000e-01 1.0954e+01 -7.1179e-06 -1.3228e-07 -6.2274e-06 3.9519e+05 4.0000e-01
72 1.4143e-02 1.5250e-01 62 4.0000e-01 1.0954e+01 -7.1179e-06 -1.3228e-07 -6.2274e-06 3.8899e+05 4.0000e-01
73 1.4166e-02 1.5500e-01 63 4.0000e-01 1.0954e+01 -7.4733e-06 -1.3662e-07 -6.5383e-06 3.7369e+05 4.0000e-01
74 1.4189e-02 1.5500e-01 63 4.0000e-01 1.0954e+01 -7.4733e-06 -1.3662e-07 -6.5383e-06 3.6790e+05 4.0000e-01
75 1.4212e-02 1.5500e-01 63 4.0000e-01 1.0954e+01 -7.4733e-06 -1.3662e-07 -6.5383e-06 3.6228e+05 4.0000e-01
76 1.4234e-02 1.5500e-01 63 4.0000e-01 1.0954e+01 -7.4733e-06 -1.3662e-07 -6.5383e-06 3.5684e+05 4.0000e-01
77 1.4257e-02 1.5500e-01 63 4.0000e-01 1.0954e+01 -7.4733e-06 -1.3662e-07 -6.5383e-06 3.5155e+05 4.0000e-01
78 1.4280e-02 1.5500e-01 63 4.0000e-01 1.0954e+01 -7.4733e-06 -1.3662e-07 -6.5383e-06 3.4642e+05 4.0000e-01
79 1.4303e-02 1.5500e-01 63 4.0000e-01 1.0954e+01 -7.4733e-06 -1.3662e-07 -6.5383e-06 3.4144e+05 4.0000e-01
80 1.4326e-02 1.5500e-01 63 4.0000e-01 1.0954e+01 -7.4733e-06 -1.3662e-07 -6.5383e-06 3.3660e+05 4.0000e-01
81 1.4349e-02 1.5500e-01 63 4.0000e-01 1.0954e+01 -7.4733e-06 -1.3662e-07 -6.5383e-06 3.3189e+05 4.0000e-01
82 1.4371e-02 1.5500e-01 63 4.0000e-01 1.0954e+01 -7.4733e-06 -1.3662e-07 -6.5383e-06 3.2731e+05 4.0000e-01
83 1.4394e-02 1.5750e-01 64 4.0000e-01 1.0954e+01 -7.8402e-06 -1.4103e-07 -6.8592e-06 3.1487e+05 4.0000e-01
84 1.4417e-02 1.5750e-01 64 4.0000e-01 1.0954e+01 -7.8402e-06 -1.4103e-07 -6.8592e-06 3.1058e+05 4.0000e-01
85 1.4440e-02 1.5750e-01 64 4.0000e-01 1.0954e+01 -7.8402e-06 -1.4103e-07 -6.8592e-06 3.0640e+05 4.0000e-01
86 1.4463e-02 1.5750e-01 64 4.0000e-01 1.0954e+01 -7.8402e-06 -1.4103e-07 -6.8592e-06 3.0233e+05 4.0000e-01
87 1.4485e-02 1.5750e-01 64 4.0000e-01 1.0954e+01 -7.8402e-06 -1.4103e-07 -6.8592e-06 2.9837e+05 4.0000e-01
88 1.4508e-02 1.5750e-01 64 4.0000e-01 1.0954e+01 -7.8402e-06 -1.4103e-07 -6.8592e-06 2.9451e+05 4.0000e-01
89 1.4531e-02 1.5750e-01 64 4.0000e-01 1.0954e+01 -7.8402e-06 -1.4103e-07 -6.8592e-06 2.9075e+05 4.0000e-01
90 1.4554e-02 1.5750e-01 64 4.0000e-01 1.0954e+01 -7.8402e-06 -1.4103e-07 -6.8592e-06 2.8709e+05 4.0000e-01
91 1.4577e-02 1.5750e-01 64 4.0000e-01 1.0954e+01 -7.8402e-06 -1.4103e-07 -6.8592e-06 2.8727e+05 4.0000e-01
92 1.4600e-02 1.5750e-01 64 4.0000e-01 1.0954e+01 -7.8402e-06 -1.4103e-07 -6.8592e-06 2.8376e+05 4.0000e-01
93 1.4622e-02 1.6000e-01 65 4.0000e-01 1.0954e+01 -8.2187e-06 -1.4550e-07 -7.1903e-06 2.7310e+05 4.0000e-01
94 1.4645e-02 1.6000e-01 65 4.0000e-01 1.0954e+01 -8.2187e-06 -1.4550e-07 -7.1903e-06 2.6980e+05 4.0000e-01
95 1.4668e-02 1.6000e-01 65 4.0000e-01 1.0954e+01 -8.2187e-06 -1.4550e-07 -7.1903e-06 2.6658e+05 4.0000e-01
96 1.4691e-02 1.6000e-01 65 4.0000e-01 1.0954e+01 -8.2187e-06 -1.4550e-07 -7.1903e-06 2.6343e+05 4.0000e-01
97 1.4714e-02 1.6000e-01 65 4.0000e-01 1.0954e+01 -8.2187e-06 -1.4550e-07 -7.1903e-06 2.6036e+05 4.0000e-01
98 1.4737e-02 1.6000e-01 65 4.0000e-01 1.0954e+01 -8.2187e-06 -1.4550e-07 -7.1903e-06 2.5736e+05 4.0000e-01
99 1.4759e-02 1.6000e-01 65 4.0000e-01 1.0954e+01 -8.2187e-06 -1.4550e-07 -7.1903e-06 2.5443e+05 4.0000e-01
100 1.4782e-02 1.6000e-01 65 4.0000e-01 1.0954e+01 -8.2187e-06 -1.4550e-07 -7.1903e-06 2.5157e+05 4.0000e-01
101 1.4805e-02 1.6000e-01 65 4.0000e-01 1.0954e+01 -8.2187e-06 -1.4550e-07 -7.1903e-06 2.4876e+05 4.0000e-01
102 1.4828e-02 1.6000e-01 65 4.0000e-01 1.0954e+01 -8.2187e-06 -1.4550e-07 -7.1903e-06 2.4602e+05 4.0000e-01
103 1.4851e-02 1.6250e-01 66 4.0000e-01 1.0954e+01 -8.6090e-06 -1.5005e-07 -7.5317e-06 2.4015e+05 4.0000e-01
104 1.4873e-02 1.6250e-01 66 4.0000e-01 1.0954e+01 -8.6090e-06 -1.5005e-07 -7.5317e-06 2.3754e+05 4.0000e-01
105 1.4896e-02 1.6250e-01 66 4.0000e-01 1.0954e+01 -8.6090e-06 -1.5005e-07 -7.5317e-06 2.3500e+05 4.0000e-01
106 1.4919e-02 1.6250e-01 66 4.0000e-01 1.0954e+01 -8.6090e-06 -1.5005e-07 -7.5317e-06 2.3250e+05 4.0000e-01
107 1.4942e-02 1.6250e-01 66 4.0000e-01 1.0954e+01 -8.6090e-06 -1.5005e-07 -7.5317e-06 2.3006e+05 4.0000e-01
108 1.4965e-02 1.6250e-01 66 4.0000e-01 1.0954e+01 -8.6090e-06 -1.5005e-07 -7.5317e-06 2.2767e+05 4.0000e-01
109 1.4988e-02 1.6250e-01 66 4.0000e-01 1.0954e+01 -8.6090e-06 -1.5005e-07 -7.5317e-06 2.2533e+05 4.0000e-01
110 1.5010e-02 1.6250e-01 66 4.0000e-01 1.0954e+01 -8.6090e-06 -1.5005e-07 -7.5317e-06 2.2304e+05 4.0000e-01
111 1.5033e-02 1.6250e-01 66 4.0000e-01 1.0954e+01 -8.6090e-06 -1.5005e-07 -7.5317e-06 2.2079e+05 4.0000e-01
112 1.5056e-02 1.6250e-01 66 4.0000e-01 1.0954e+01 -8.6090e-06 -1.5005e-07 -7.5317e-06 2.1859e+05 4.0000e-01
113 1.5079e-02 1.6500e-01 67 4.0000e-01 1.0954e+01 -9.0112e-06 -1.5466e-07 -7.8836e-06 2.1353e+05 4.0000e-01
114 1.5102e-02 1.6500e-01 67 4.0000e-01 1.0954e+01 -9.0112e-06 -1.5466e-07 -7.8836e-06 2.1143e+05 4.0000e-01
115 1.5125e-02 1.6500e-01 67 4.0000e-01 1.0954e+01 -9.0112e-06 -1.5466e-07 -7.8836e-06 2.0938e+05 4.0000e-01
116 1.5147e-02 1.6500e-01 67 4.0000e-01 1.0954e+01 -9.0112e-06 -1.5466e-07 -7.8836e-06 2.0736e+05 4.0000e-01
117 1.5170e-02 1.6500e-01 67 4.0000e-01 1.0954e+01 -9.0112e-06 -1.5466e-07 -7.8836e-06 2.0538e+05 4.0000e-01
118 1.5193e-02 1.6500e-01 67 4.0000e-01 1.0954e+01 -9.0112e-06 -1.5466e-07 -7.8836e-06 2.0343e+05 4.0000e-01
119 1.5216e-02 1.6500e-01 67 4.0000e-01 1.0954e+01 -9.0112e-06 -1.5466e-07 -7.8836e-06 2.0153e+05 4.0000e-01
120 1.5239e-02 1.6500e-01 67 4.0000e-01 1.0954e+01 -9.0112e-06 -1.5466e-07 -7.8836e-06 1.9966e+05 4.0000e-01
121 1.5261e-02 1.6500e-01 67 4.0000e-01 1.0954e+01 -9.0112e-06 -1.5466e-07 -7.8836e-06 1.9782e+05 4.0000e-01
122 1.5284e-02 1.6500e-01 67 4.0000e-01 1.0954e+01 -9.0112e-06 -1.5466e-07 -7.8836e-06 1.9602e+05 4.0000e-01
123 1.5307e-02 1.6750e-01 68 4.0000e-01 1.0954e+01 -9.4256e-06 -1.5933e-07 -8.2460e-06 1.9162e+05 4.0000e-01
124 1.5330e-02 1.6750e-01 68 4.0000e-01 1.0954e+01 -9.4256e-06 -1.5933e-07 -8.2460e-06 1.8990e+05 4.0000e-01
125 1.5353e-02 1.6750e-01 68 4.0000e-01 1.0954e+01 -9.4256e-06 -1.5933e-07 -8.2460e-06 1.8820e+05 4.0000e-01
126 1.5376e-02 1.6750e-01 68 4.0000e-01 1.0954e+01 -9.4256e-06 -1.5933e-07 -8.2460e-06 1.8654e+05 4.0000e-01
127 1.5398e-02 1.6750e-01 68 4.0000e-01 1.0954e+01 -9.4256e-06 -1.5933e-07 -8.2460e-06 1.8491e+05 4.0000e-01
128 1.5421e-02 1.6750e-01 68 4.0000e-01 1.0954e+01 -9.4256e-06 -1.5933e-07 -8.2460e-06 1.8330e+05 4.0000e-01
129 1.5444e-02 1.6750e-01 68 4.0000e-01 1.0954e+01 -9.4256e-06 -1.5933e-07 -8.2460e-06 1.8173e+05 4.0000e-01
130 1.5467e-02 1.6750e-01 68 4.0000e-01 1.0954e+01 -9.4256e-06 -1.5933e-07 -8.2460e-06 1.8017e+05 4.0000e-01
131 1.5490e-02 1.6750e-01 68 4.0000e-01 1.0954e+01 -9.4256e-06 -1.5933e-07 -8.2460e-06 1.7865e+05 4.0000e-01
132 1.5512e-02 1.6750e-01 68 4.0000e-01 1.0954e+01 -9.4256e-06 -1.5933e-07 -8.2460e-06 1.7715e+05 4.0000e-01
133 1.5535e-02 1.7000e-01 69 4.0000e-01 1.0954e+01 -9.8523e-06 -1.6407e-07 -8.6192e-06 1.7329e+05 4.0000e-01
134 1.5558e-02 1.7000e-01 69 4.0000e-01 1.0954e+01 -9.8523e-06 -1.6407e-07 -8.6192e-06 1.7185e+05 4.0000e-01
135 1.5581e-02 1.7000e-01 69 4.0000e-01 1.0954e+01 -9.8523e-06 -1.6407e-07 -8.6192e-06 1.7044e+05 4.0000e-01
136 1.5604e-02 1.7000e-01 69 4.0000e-01 1.0954e+01 -9.8523e-06 -1.6407e-07 -8.6192e-06 1.6905e+05 4.0000e-01
137 1.5627e-02 1.7000e-01 69 4.0000e-01 1.0954e+01 -9.8523e-06 -1.6407e-07 -8.6192e-06 1.6768e+05 4.0000e-01
138 1.5649e-02 1.7000e-01 69 4.0000e-01 1.0954e+01 -9.8523e-06 -1.6407e-07 -8.6192e-06 1.6634e+05 4.0000e-01
139 1.5672e-02 1.7000e-01 69 4.0000e-01 1.0954e+01 -9.8523e-06 -1.6407e-07 -8.6192e-06 1.6501e+05 4.0000e-01
140 1.5695e-02 1.7000e-01 69 4.0000e-01 1.0954e+01 -9.8523e-06 -1.6407e-07 -8.6192e-06 1.6371e+05 4.0000e-01
141 1.5718e-02 1.7000e-01 69 4.0000e-01 1.0954e+01 -9.8523e-06 -1.6407e-07 -8.6192e-06 1.6243e+05 4.0000e-01
142 1.5741e-02 1.7000e-01 69 4.0000e-01 1.0954e+01 -9.8523e-06 -1.6407e-07 -8.6192e-06 1.6117e+05 4.0000e-01
143 1.5764e-02 1.7250e-01 70 4.0000e-01 1.0954e+01 -1.0291e-05 -1.6888e-07 -9.0034e-06 1.5975e+05 4.0000e-01
144 1.5786e-02 1.7250e-01 70 4.0000e-01 1.0954e+01 -1.0291e-05 -1.6888e-07 -9.0034e-06 1.5851e+05 4.0000e-01
145 1.5809e-02 1.7250e-01 70 4.0000e-01 1.0954e+01 -1.0291e-05 -1.6888e-07 -9.0034e-06 1.5728e+05 4.0000e-01
146 1.5832e-02 1.7250e-01 70 4.0000e-01 1.0954e+01 -1.0291e-05 -1.6888e-07 -9.0034e-06 1.5608e+05 4.0000e-01
147 1.5855e-02 1.7250e-01 70 4.0000e-01 1.0954e+01 -1.0291e-05 -1.6888e-07 -9.0034e-06 1.5489e+05 4.0000e-01
148 1.5878e-02 1.7250e-01 70 4.0000e-01 1.0954e+01 -1.0291e-05 -1.6888e-07 -9.0034e-06 1.5372e+05 4.0000e-01
149 1.5900e-02 1.7250e-01 70 4.0000e-01 1.0954e+01 -1.0291e-05 -1.6888e-07 -9.0034e-06 1.5257e+05 4.0000e-01
150 1.5923e-02 1.7250e-01 70 4.0000e-01 1.0954e+01 -1.0291e-05 -1.6888e-07 -9.0034e-06 1.5144e+05 4.0000e-01
151 1.5946e-02 1.7250e-01 70 4.0000e-01 1.0954e+01 -1.0291e-05 -1.6888e-07 -9.0034e-06 1.5064e+05 4.0000e-01
152 1.5969e-02 1.7250e-01 70 4.0000e-01 1.0954e+01 -1.0291e-05 -1.6888e-07 -9.0034e-06 1.4956e+05 4.0000e-01
153 1.5992e-02 1.7500e-01 71 4.0000e-01 1.0954e+01 -1.0743e-05 -1.7375e-07 -9.3985e-06 1.4814e+05 4.0000e-01
154 1.6015e-02 1.7500e-01 71 4.0000e-01 1.0954e+01 -1.0743e-05 -1.7375e-07 -9.3985e-06 1.4707e+05 4.0000e-01
155 1.6037e-02 1.7500e-01 71 4.0000e-01 1.0954e+01 -1.0743e-05 -1.7375e-07 -9.3985e-06 1.4602e+05 4.0000e-01
156 1.6060e-02 1.7500e-01 71 4.0000e-01 1.0954e+01 -1.0743e-05 -1.7375e-07 -9.3985e-06 1.4498e+05 4.0000e-01
157 1.6083e-02 1.7500e-01 71 4.0000e-01 1.0954e+01 -1.0743e-05 -1.7375e-07 -9.3985e-06 1.4396e+05 4.0000e-01
158 1.6106e-02 1.7500e-01 71 4.0000e-01 1.0954e+01 -1.0743e-05 -1.7375e-07 -9.3985e-06 1.4295e+05 4.0000e-01
159 1.6129e-02 1.7500e-01 71 4.0000e-01 1.0954e+01 -1.0743e-05 -1.7375e-07 -9.3985e-06 1.4195e+05 4.0000e-01
160 1.6151e-02 1.7500e-01 71 4.0000e-01 1.0954e+01 -1.0743e-05 -1.7375e-07 -9.3985e-06 1.4097e+05 4.0000e-01
161 1.6174e-02 1.7500e-01 71 4.0000e-01 1.0954e+01 -1.0743e-05 -1.7375e-07 -9.3985e-06 1.4001e+05 4.0000e-01
162 1.6197e-02 1.7500e-01 71 4.0000e-01 1.0954e+01 -1.0743e-05 -1.7375e-07 -9.3985e-06 1.3905e+05 4.0000e-01
163 1.6220e-02 1.7750e-01 72 4.0000e-01 1.0954e+01 -1.1208e-05 -1.7868e-07 -9.8048e-06 8.5454e+04 4.0000e-01
164 1.6243e-02 1.7750e-01 72 4.0000e-01 1.0954e+01 -1.1208e-05 -1.7868e-07 -9.8048e-06 8.5092e+04 4.0000e-01
165 1.6266e-02 1.7750e-01 72 4.0000e-01 1.0954e+01 -1.1208e-05 -1.7868e-07 -9.8048e-06 8.4732e+04 4.0000e-01
166 1.6288e-02 1.7750e-01 72 4.0000e-01 1.0954e+01 -1.1208e-05 -1.7868e-07 -9.8048e-06 8.4376e+04 4.0000e-01
167 1.6311e-02 1.7750e-01 72 4.0000e-01 1.0954e+01 -1.1208e-05 -1.7868e-07 -9.8048e-06 8.4022e+04 4.0000e-01
168 1.6334e-02 1.7750e-01 72 4.0000e-01 1.0954e+01 -1.1208e-05 -1.7868e-07 -9.8048e-06 8.3672e+04 4.0000e-01
169 1.6357e-02 1.7750e-01 72 4.0000e-01 1.0954e+01 -1.1208e-05 -1.7868e-07 -9.8048e-06 8.3324e+04 4.0000e-01
170 1.6380e-02 1.7750e-01 72 4.0000e-01 1.0954e+01 -1.1208e-05 -1.7868e-07 -9.8048e-06 8.2979e+04 4.0000e-01
171 1.6403e-02 1.7750e-01 72 4.0000e-01 1.0954e+01 -1.1208e-05 -1.7868e-07 -9.8048e-06 8.2637e+04 4.0000e-01
172 1.6425e-02 1.7750e-01 72 4.0000e-01 1.0954e+01 -1.1208e-05 -1.7868e-07 -9.8048e-06 8.2298e+04 4.0000e-01
173 1.6448e-02 1.8000e-01 73 4.0000e-01 1.0954e+01 -1.1685e-05 -1.8368e-07 -1.0222e-05 8.1962e+04 4.0000e-01
174 1.6471e-02 1.8000e-01 73 4.0000e-01 1.0954e+01 -1.1685e-05 -1.8368e-07 -1.0222e-05 8.1629e+04 4.0000e-01
