,Nmax,Ric_adim,delta,exp,folder,phi_r,phi_top,remarks,sum_phi,tau_ic,dot_r
0,2000,0.0020808835137875793,107710.0,0.5,exp_5.00e-01_coeff_2.13e-01_radius_2.08e-03,0.3999999944653885,0.3999999990389619,,0.4,9.541170638146515e-05,10.904759974986757
0,2000,14.025773657500038,0.025636000000000003,0.5,exp_5.00e-01_coeff_6.24e-02_radius_1.40e+01,0.006955727495236763,0.00016552128013769266,,0.0044948,50498.470123921514,0.00013887325322015965
0,2000,103.97931100318384,511.39,0.5,exp_5.00e-01_coeff_1.14e+01_radius_1.04e+02,0.3510632186632591,0.3886646678268452,,0.37809,83.30110090027087,0.6241172678358068
0,2000,0.05014441243302486,2701200.0,0.5,exp_5.00e-01_coeff_2.57e+01_radius_5.01e-02,0.3999999947007291,0.3999999990801233,,0.4,3.7951550639502433e-06,6606.372017488965
0,2000,27.782109665506567,2.3222,0.5,exp_5.00e-01_coeff_8.28e-03_radius_2.78e+01,0.0006347280824090529,2.269713084146474e-08,,0.00060221,11258502.55455838,1.233827923867995e-06
0,2000,0.0434593366661205,26726.0,0.5,exp_5.00e-01_coeff_2.22e+00_radius_4.35e-02,0.3999995349540037,0.3999999192677992,,0.4,0.00038417808440569006,56.56144693072558
0,2000,0.00902000205141006,105510000.0,0.5,exp_5.00e-01_coeff_5.39e+01_radius_9.02e-03,0.3999999999929759,0.399999999998786,,0.4,2.804046064249942e-08,160839.04908714173
0,2000,19.571071399768634,0.019056,0.5,exp_5.00e-01_coeff_3.58e-02_radius_1.96e+01,0.003349542181241949,3.3328305090951644e-05,,0.0014234000000000002,299483.3187604388,3.267472706121543e-05
0,2000,216.6283130983685,5237.9,0.5,exp_5.00e-01_coeff_3.59e+01_radius_2.17e+02,0.3887709696086245,0.3977802843544551,,0.39538,36.38106489810398,2.9772123727700204
0,2000,536.1502315458321,6.0385,0.5,exp_5.00e-01_coeff_9.18e+00_radius_5.36e+02,0.19427150544362612,0.2409917981792865,,0.22807,3408.327246650233,0.07865298616392695
0,2000,0.2116259438135118,11.597999999999999,0.5,exp_5.00e-01_coeff_2.23e-01_radius_2.12e-01,0.3948298403410944,0.39911787267813226,,0.39803,0.9004964341566106,0.11750515370542083
0,2000,3.305951658237161,0.050035,0.5,exp_5.00e-01_coeff_5.90e-02_radius_3.31e+00,0.0123312680492198,0.0006526578151937468,,0.029889,3137.2130904800933,0.0005268930676512072
0,20000,316.22776601683796,5171600.0,0.5,exp_5.00e-01_coeff_1.12e+03_radius_3.16e+02,0.39998277661579495,0.3999967385443093,,0.39999,0.07905694150420951,1999.9999999999993
0,2000,0.008455621686747437,2482400.0,0.5,exp_5.00e-01_coeff_4.15e+00_radius_8.46e-03,0.3999999990211307,0.3999999998300314,,0.4,4.152959073090905e-06,1018.0237197057431
0,2000,0.21122382069865764,48726.0,0.5,exp_5.00e-01_coeff_1.44e+01_radius_2.11e-01,0.3999987615297895,0.3999997861174037,,0.4,0.00021441054731484327,492.56863373538664
0,2000,6.384637633037478,889.86,0.5,exp_5.00e-01_coeff_1.45e+01_radius_6.38e+00,0.3980427667764155,0.3997089512826724,,0.39928,0.19289770961705452,16.549283155596882
0,2000,2.843433240308466,22.559,0.5,exp_5.00e-01_coeff_2.09e+00_radius_2.84e+00,0.367349975869079,0.3954056518944255,,0.38824000000000003,1.842852183883792,0.7714762109449169
0,2000,36.73323534583041,0.15019000000000002,0.5,exp_5.00e-01_coeff_2.75e-02_radius_3.67e+01,0.0018726707393601492,2.595298969287896e-06,,0.00065386,1785792.2135337887,1.028485707000071e-05
0,2000,0.0010521613842710525,3892000.0,0.5,exp_5.00e-01_coeff_6.68e-01_radius_1.05e-03,0.3999999999272925,0.39999999998737534,,0.4,2.4783607127150907e-06,212.2696221887713
0,2000,0.11362970821741121,0.07933,0.5,exp_5.00e-01_coeff_9.92e-03_radius_1.14e-01,0.1524814982312882,0.3695711728188896,,0.31296999999999997,131.3121693025186,0.0004326701356811404
0,2000,64.85301260961442,3.5112,0.5,exp_5.00e-01_coeff_3.28e-02_radius_6.49e+01,0.0016801233595269414,3.0500005854250395e-07,,0.00061017,3910879.303236508,8.291359510372045e-06
0,2000,0.0010747229674315845,19556000.0,0.5,exp_5.00e-01_coeff_1.29e+00_radius_1.07e-03,0.3999999999791769,0.3999999999963745,,0.4,6.960577407200356e-07,772.0070509666622
0,2000,7.040802538225233,2749.6,0.5,exp_5.00e-01_coeff_2.57e+01_radius_7.04e+00,0.39929881440924303,0.39989460257756615,,0.39974,0.0753258681553417,46.73562157760499
0,2000,9.187583667185558,4591.7,0.5,exp_5.00e-01_coeff_3.34e+01_radius_9.19e+00,0.3994503888710644,0.39991437837752175,,0.39979000000000003,0.0756627696139436,60.714032238468405
0,20000,316.22776601683796,0.16244,0.5,exp_5.00e-01_coeff_1.78e+00_radius_3.16e+02,0.044363289654718814,0.0070716743139500595,,0.019177,31622.776601683803,0.004999999999999999
0,2000,14.178133461201586,0.48258,0.5,exp_5.00e-01_coeff_7.82e-01_radius_1.42e+01,0.09905202383577184,0.04733453196857152,,0.11092,328.41732925802177,0.021585544059495268
0,2000,0.0493882691884551,1085000000.0,0.5,exp_5.00e-01_coeff_3.05e+02_radius_4.94e-02,0.3999999999639324,0.39999999999373737,,0.4,2.620723257244328e-08,942264.1069012856
0,2000,58.66071829285609,1416700.0,0.5,exp_5.00e-01_coeff_5.89e+02_radius_5.87e+01,0.3999884377021198,0.3999978693291039,,0.4,0.009910014206274222,2959.668728613772
0,2000,0.980957425111027,377620.0,0.5,exp_5.00e-01_coeff_1.60e+02_radius_9.81e-01,0.3999992662972043,0.3999998829545137,,0.4,3.777649614151957e-05,12983.700518916996
0,2000,0.045876121548582,14.716,0.5,exp_5.00e-01_coeff_5.49e-02_radius_4.59e-02,0.39910998404089104,0.3998458257458225,,0.39966,0.6975327494004643,0.032884564622960674
0,2000,1.4432831163079745,10.09,0.5,exp_5.00e-01_coeff_1.07e+00_radius_1.44e+00,0.3624224524501605,0.3945694572167516,,0.38647,1.8298627766150335,0.3943692212204643
0,2000,0.11065676224058588,24.278000000000002,0.5,exp_5.00e-01_coeff_1.70e-01_radius_1.11e-01,0.3986995264728424,0.3997752235604679,,0.3995,0.4246766007513485,0.1302835640635829
0,2000,0.44351326994568324,0.081933,0.5,exp_5.00e-01_coeff_3.11e-02_radius_4.44e-01,0.008772868952705015,0.3297300040148093,,0.20663,202.97393854148726,0.0010925374782906686
0,2000,0.5098162407456334,0.21933000000000002,0.5,exp_5.00e-01_coeff_6.93e-02_radius_5.10e-01,0.08475737641798542,0.36023515308934595,,0.28224,54.101651852843915,0.004711651338598031
0,2000,3.5484366860951404,0.46908999999999995,0.5,exp_5.00e-01_coeff_3.67e-01_radius_3.55e+00,0.08508487673330345,0.27960175555432243,,0.17597000000000002,93.56016938579516,0.018963393874711625
0,2000,0.0246921360028821,25030.0,0.5,exp_5.00e-01_coeff_1.22e+00_radius_2.47e-02,0.3999997178585477,0.3999999510123447,,0.4,0.0004100022484279017,30.11219584473105
0,2000,0.002342146187440447,2520.9,0.5,exp_5.00e-01_coeff_3.67e-02_radius_2.34e-03,0.3999997342714403,0.3999999538586191,,0.4,0.004069939901855221,0.2877371956245367
0,2000,0.004145752336634569,4176900.0,0.5,exp_5.00e-01_coeff_2.68e+00_radius_4.15e-03,0.3999999997231184,0.3999999999519298,,0.4,2.3957567684762873e-06,865.2281381785028
0,2000,0.11041675051272676,183400.0,0.5,exp_5.00e-01_coeff_1.47e+01_radius_1.10e-01,0.39999982789955535,0.39999997016121547,,0.4,5.620920549826728e-05,982.1945492196159
0,2000,0.2827585105159738,2095.3,0.5,exp_5.00e-01_coeff_3.97e+00_radius_2.83e-01,0.3999614535255883,0.3999933713184426,,0.39999,0.005060251992181067,27.939172886338746
0,2000,0.0010529893231233597,3667.4,0.5,exp_5.00e-01_coeff_1.99e-02_radius_1.05e-03,0.3999999178854233,0.3999999857415083,,0.4,0.0027974289066354865,0.18820662799073726
0,2000,336.98909355087966,520.9,0.5,exp_5.00e-01_coeff_1.22e+01_radius_3.37e+02,0.28708404220511097,0.3600950095844464,,0.3382,757.6699462022405,0.22238515282281573
0,2000,0.9956633751653707,0.12097000000000001,0.5,exp_5.00e-01_coeff_6.95e-02_radius_9.96e-01,0.01202474971468881,0.2911768028171729,,0.16132,205.14697491687485,0.00242670742663598
0,2000,6.4943956639172145,0.14475,0.5,exp_5.00e-01_coeff_2.25e-01_radius_6.49e+00,0.03888905250756314,0.006221106453969227,,0.049951999999999996,831.3885161035734,0.0039057525682181485
0,2000,0.4090735982379776,11074.0,0.5,exp_5.00e-01_coeff_1.30e+01_radius_4.09e-01,0.39998946730778784,0.3999982062880577,,0.4,0.0009905363858575967,206.490949791716
0,2000,3.0652371717880342,5.4669,0.5,exp_5.00e-01_coeff_1.08e+00_radius_3.07e+00,0.28389201672346953,0.3830727102342481,,0.35549000000000003,7.999545130304721,0.1915882166959706
0,4000,1.0,0.015283000000000001,0.5,exp_5.00e-01_coeff_1.00e-02_radius_1.00e+00,0.0014968409466412649,7.794028645657923e-05,,0.029122000000000002,10000.0,5e-05
0,2000,3.0812135798658744,0.014231,0.5,exp_5.00e-01_coeff_1.65e-02_radius_3.08e+00,0.003134382479081599,5.345418051594386e-05,,0.009251899999999999,34678.36700047177,4.442558641564577e-05
0,2000,5.410702955823626,5161600.0,0.5,exp_5.00e-01_coeff_1.09e+03_radius_5.41e+00,0.3999997123542772,0.3999999581349308,,0.4,2.4452082984037985e-05,110638.89647674731
0,2000,6.927415274712234,34707.0,0.5,exp_5.00e-01_coeff_9.11e+01_radius_6.93e+00,0.39994527394945545,0.3999917991421371,,0.39998,0.005785943530023788,598.641797899102
0,2000,3.281095702602911,0.23851,0.5,exp_5.00e-01_coeff_2.31e-01_radius_3.28e+00,0.052609351147422816,0.1884443699091335,,0.11989000000000001,201.56048036470582,0.008139233684763152
0,2000,1.4918903565748751,0.041915,0.5,exp_5.00e-01_coeff_3.28e-02_radius_1.49e+00,0.00612981144721958,0.00746791810440972,,0.05124,2070.7806804758357,0.00036022413446315814
0,2000,21.41824086235427,0.11098,0.5,exp_5.00e-01_coeff_3.28e-01_radius_2.14e+01,0.030885337727168064,0.0032683379917964888,,0.017896000000000002,4269.180561158939,0.0025084721242781003
0,4000,10.0,0.015097999999999999,0.5,exp_5.00e-01_coeff_3.16e-02_radius_1.00e+01,0.004130251932609519,6.0262195735294455e-05,,0.003159,100000.00000000001,4.9999999999999996e-05
0,2000,52.79566535594009,4351200.0,0.5,exp_5.00e-01_coeff_1.03e+03_radius_5.28e+01,0.3999966117764897,0.39999937815244396,,0.4,0.0026140006912726034,10098.632630857679
0,20000,1000.0,0.17422,0.5,exp_5.00e-01_coeff_3.16e+00_radius_1.00e+03,0.04436357417820569,0.0065916146864387634,,0.018456999999999998,99999.99999999999,0.005000000000000001
0,2000,2.9292712943829935,37216.0,0.5,exp_5.00e-01_coeff_8.48e+01_radius_2.93e+00,0.3999782369395716,0.3999969212623853,,0.39999,0.0011929663521291845,1227.7258655094856
0,2000,0.018733672341106206,2.8815,0.5,exp_5.00e-01_coeff_9.93e-03_radius_1.87e-02,0.3981461717331668,0.3996795367455972,,0.39929000000000003,3.560512483970099,0.0026307550423496184
0,2000,25.656097731942765,0.036925,0.5,exp_5.00e-01_coeff_1.07e-01_radius_2.57e+01,0.00880233144761633,0.000258465557260279,,0.0031506999999999998,58020.08025461822,0.0002210967101333906
0,2000,0.005158256374199287,16776.0,0.5,exp_5.00e-01_coeff_2.09e-01_radius_5.16e-03,0.39999991205162655,0.3999999847285722,,0.4,0.0006116352504983926,4.21677492426742
0,2000,1.0051445945111461,108520.0,0.5,exp_5.00e-01_coeff_8.71e+01_radius_1.01e+00,0.39999738478475855,0.39999958403015456,,0.4,0.00013327362668187964,3770.9808742220157
0,4000,200.0,991.83,0.5,exp_5.00e-01_coeff_1.58e+01_radius_2.00e+02,0.351177033885977,0.3885598374843051,,0.37811,159.24286822139894,0.6279716078773949
0,1998,0.9690668596394738,0.017869,0.5,exp_5.00e-01_coeff_1.14e-02_radius_9.69e-01,0.0017351533010553366,0.00025739956564618804,,0.034754,7186.388143131738,6.7423776752557e-05
0,2000,10.408916564948752,73309.0,0.5,exp_5.00e-01_coeff_1.34e+02_radius_1.04e+01,0.3999608879280736,0.3999938080564378,,0.39999,0.006060444038001498,858.7585744279238
0,5000,547.1917472915695,2004.6,0.5,exp_5.00e-01_coeff_8.90e-02_radius_5.47e+02,0.0015620187284344222,6.43632253050086e-08,,0.00024282,37825483.70306089,7.233109714963011e-06
0,20000,316.22776601683796,129260.0,0.5,exp_5.00e-01_coeff_1.78e+02_radius_3.16e+02,0.3993120251124058,0.3998693825074007,,0.39971999999999996,3.16227766016838,49.99999999999999
0,2000,0.02224128390616542,4183600.0,0.5,exp_5.00e-01_coeff_1.43e+01_radius_2.22e-02,0.3999999984980399,0.3999999997392184,,0.4,2.4229978559369907e-06,4589.621045612637
0,2000,54.48576958297802,0.085066,0.5,exp_5.00e-01_coeff_3.70e-01_radius_5.45e+01,0.021504043854471026,0.0015454379259615125,,0.0071688,21658.5913783343,0.001257832714769292
0,20000,316.22776601683796,1292900.0,0.5,exp_5.00e-01_coeff_5.62e+02_radius_3.16e+02,0.39993111385610425,0.3999869529534109,,0.39997,0.31622776601683805,499.99999999999983
0,2000,113.42656103625445,50173.0,0.5,exp_5.00e-01_coeff_1.11e+02_radius_1.13e+02,0.39936926764357705,0.399881498478205,,0.39975,1.046174819350417,54.210137224810296
0,2000,3.34431397487595,0.64657,0.5,exp_5.00e-01_coeff_4.21e-01_radius_3.34e+00,0.10057814993639558,0.31357436185414744,,0.21051999999999998,63.22405743285033,0.026448112559273138
0,2000,0.48479378915175697,78.888,0.5,exp_5.00e-01_coeff_1.28e+00_radius_4.85e-01,0.3982543492482543,0.39970596436879935,,0.39934000000000003,0.14263839736631556,1.6993803846054791
0,1999,75.95237153557612,0.15081,0.5,exp_5.00e-01_coeff_7.98e-01_radius_7.60e+01,0.04061822921957914,0.005672067419708826,,0.018407,9047.974279757427,0.0041972031079653095
0,20000,1000.0,4088700.0,0.5,exp_5.00e-01_coeff_1.00e+03_radius_1.00e+03,0.3999311101809225,0.3999868979145373,,0.39997,1.0,500.0
0,2000,0.21761081862391735,1382900.0,0.5,exp_5.00e-01_coeff_7.91e+01_radius_2.18e-01,0.3999999550275841,0.3999999922358213,,0.4,7.566135800575953e-06,14380.578432609698
0,2000,10.306795672789052,3168.8,0.5,exp_5.00e-01_coeff_2.78e+01_radius_1.03e+01,0.3991063996801968,0.3998584608392399,,0.39966,0.13738685820419605,37.51012217438663
0,2000,28.399062246124814,0.027407,0.5,exp_5.00e-01_coeff_6.21e-02_radius_2.84e+01,0.004837204503667092,6.925070200658467e-05,,0.0015228,209298.31120043132,6.784350548086575e-05
0,2000,0.0021182940795863325,836.74,0.5,exp_5.00e-01_coeff_1.91e-02_radius_2.12e-03,0.39999927593791895,0.3999998742731772,,0.4,0.012261777680537133,0.08637793535225553
0,2000,0.10525296273824605,1911300.0,0.5,exp_5.00e-01_coeff_4.53e+01_radius_1.05e-01,0.3999999842599523,0.3999999972706109,,0.4,5.39041820062796e-06,9762.968179907131
0,2000,1278.2994308824511,1.2756,0.5,exp_5.00e-01_coeff_9.51e+00_radius_1.28e+03,0.12973514736624558,0.09802191953951199,,0.12639,18081.62990806805,0.03534801445947282
0,2000,7.481660339611893,0.01068,0.5,exp_5.00e-01_coeff_1.89e-02_radius_7.48e+00,0.0028489989788828,2.7923056653111896e-05,,0.0030199000000000003,156784.47628371173,2.385969745522937e-05
0,2000,1097.4828084170574,38740.0,0.5,exp_5.00e-01_coeff_9.76e+01_radius_1.10e+03,0.3922390512921845,0.3984760496500976,,0.39682,126.42017474987885,4.340615770340521
0,2000,13.518453774005627,0.16246,0.5,exp_5.00e-01_coeff_3.65e-01_radius_1.35e+01,0.044183157894903236,0.0068378210427072475,,0.037035000000000005,1374.9149672951414,0.004916105393994062
0,2000,0.0009208941526996141,15168.0,0.5,exp_5.00e-01_coeff_3.54e-02_radius_9.21e-04,0.3999999826364238,0.3999999969849611,,0.4,0.0006763825002494023,0.6807495406519632
0,2000,0.1821326393869717,148.83,0.5,exp_5.00e-01_coeff_6.89e-01_radius_1.82e-01,0.3996504633788149,0.3999396021966659,,0.39987,0.06987423926240027,1.303288889507655
0,2000,1.6059915682817845,263270.0,0.5,exp_5.00e-01_coeff_1.81e+02_radius_1.61e+00,0.3999982942331497,0.3999997452406103,,0.4,7.88435237969709e-05,10184.676501885911
0,2000,0.9625205841453561,893.38,0.5,exp_5.00e-01_coeff_7.66e+00_radius_9.63e-01,0.3996958252843613,0.3999513933849351,,0.39989,0.015798380419462698,30.462634731835738
0,2000,2.7188768685209244,496.1,0.5,exp_5.00e-01_coeff_9.61e+00_radius_2.72e+00,0.3984870496821947,0.3997855265835348,,0.39946,0.08000309019897456,16.992324057476054
0,2000,0.004847821887189798,757950.0,0.5,exp_5.00e-01_coeff_1.32e+00_radius_4.85e-03,0.3999999981708672,0.3999999996823852,,0.4,1.353522812882641e-05,179.0816468347968
0,2000,0.4254410907058376,3642.2,0.5,exp_5.00e-01_coeff_7.73e+00_radius_4.25e-01,0.3999666911564869,0.3999943361535037,,0.39999,0.0030285863725844986,70.23756934209206
0,2000,9.646064137390765,1.3188,0.5,exp_5.00e-01_coeff_9.35e-01_radius_9.65e+00,0.1473247108904805,0.2458610525037873,,0.20451,106.3812704234656,0.04533722947184805
0,2000,0.047546026042594496,207.36,0.5,exp_5.00e-01_coeff_2.14e-01_radius_4.75e-02,0.3999344326987748,0.3999886197892806,,0.39997,0.0495229435122451,0.4800403880560756
0,2000,3.1334263201307127,1.9346,0.5,exp_5.00e-01_coeff_6.82e-01_radius_3.13e+00,0.1838384849546546,0.3629387813082252,,0.30269,21.107120477390744,0.07422675972042554
0,2000,0.01929879143377362,8.0984,0.5,exp_5.00e-01_coeff_1.71e-02_radius_1.93e-02,0.3993193390206145,0.3998820072643753,,0.39974,1.2667403631237706,0.0076175007900525765
0,2000,0.004225949587526207,56391000.0,0.5,exp_5.00e-01_coeff_1.64e+01_radius_4.23e-03,0.3999999999921352,0.39999999999864655,,0.4,6.65353418505742e-08,31757.17949279415
0,2000,1.4568363805764908,1280.6,0.5,exp_5.00e-01_coeff_1.20e+01_radius_1.46e+00,0.3996813626254878,0.3999517931328537,,0.39988,0.014788047806001431,49.25722447236285
0,2000,0.0023522874844047093,45565000.0,0.5,exp_5.00e-01_coeff_4.32e+00_radius_2.35e-03,0.3999999999805739,0.3999999999966186,,0.4,2.9647601889512687e-07,3967.0788436294897
0,2000,337.35416483631815,51461.0,0.5,exp_5.00e-01_coeff_1.12e+02_radius_3.37e+02,0.3981768797707213,0.3996518472304205,,0.39926,9.014503585417708,18.711743893587126
0,2000,0.009826689146059995,39.727,0.5,exp_5.00e-01_coeff_1.93e-02_radius_9.83e-03,0.3999292632336036,0.3999877194060446,,0.39997,0.25826523802275,0.019024413082635583
0,2000,1.6848841156215237,457.21,0.5,exp_5.00e-01_coeff_7.72e+00_radius_1.68e+00,0.3989722160670147,0.39984765685809776,,0.39963000000000004,0.0476351828296429,17.68529074032479
0,2000,34.38586871163073,0.25211999999999996,0.5,exp_5.00e-01_coeff_8.36e-01_radius_3.44e+01,0.06559122778837413,0.016087745796057432,,0.047992,1691.1102998178314,0.010166654627830845
0,2000,11.631527291387817,210.26,0.5,exp_5.00e-01_coeff_7.21e+00_radius_1.16e+01,0.3853565289441456,0.3975615303593155,,0.39428,2.6020269928135145,2.2350896673079674
0,2000,25.058184513260205,3022000.0,0.5,exp_5.00e-01_coeff_8.61e+02_radius_2.51e+01,0.39999769094795146,0.3999995952273504,,0.4,0.0008476181944380335,14781.528214996408
0,2000,0.019410851378665196,1982700.0,0.5,exp_5.00e-01_coeff_8.52e+00_radius_1.94e-02,0.3999999971948704,0.3999999995129397,,0.4,5.184907301497716e-06,1871.8609851576482
